,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,FB.rbs_crank.x,FB.rbs_crank.y,FB.rbs_crank.z,FB.rbs_crank.e0,FB.rbs_crank.e1,FB.rbs_crank.e2,FB.rbs_crank.e3,FB.rbs_rocker.x,FB.rbs_rocker.y,FB.rbs_rocker.z,FB.rbs_rocker.e0,FB.rbs_rocker.e1,FB.rbs_rocker.e2,FB.rbs_rocker.e3,FB.rbs_coupler.x,FB.rbs_coupler.y,FB.rbs_coupler.z,FB.rbs_coupler.e0,FB.rbs_coupler.e1,FB.rbs_coupler.e2,FB.rbs_coupler.e3
10,2.9176380212419293e-22,-3.5016705032528804e-21,3.0295107348308963e-22,1.0,-6.5256085264653006e-24,-1.1096377805079386e-23,-3.232715575789539e-24,-1.482006871566327e-21,-83.70780352117539,54.70837064907058,0.8795123125805325,0.47587624598212747,-1.1334976498287236e-23,2.3123644200897606e-24,-661.610329630649,-850.0,260.4035924225363,0.9892318825029639,-7.914560209375784e-24,-0.14635664038459947,-1.8893216405167717e-25,-461.610329630649,-508.7078035211754,315.11196307160685,0.9911574558669334,-0.07472441399062843,-0.09131468112263424,-0.06070228341670166
11,3.178950869101745e-22,4.300791242490977e-22,9.513510848102574e-22,1.0,8.172493969801299e-25,3.7604855529149774e-24,-2.4616949157401014e-25,6.288272740498922e-22,-88.71407189165056,46.14991379310593,0.8548389300524616,0.5188934942762085,3.0995012259670682e-24,-2.1100924798146635e-24,-661.2003029061792,-850.0,260.8148791948002,0.989346718884647,-1.5195368222904279e-24,-0.14557839058497726,-1.0111706854358852e-24,-461.2003029061792,-513.7140718916505,306.9647929879061,0.9911445117829732,-0.08005301023680149,-0.08513120649879713,-0.06306139490869042
12,1.2300511302880367e-22,2.0519558653675416e-22,2.135709338633073e-21,1.0,-1.1518741130415032e-23,-8.187436075848894e-24,-2.4226520223619357e-25,-4.830470462984284e-22,-92.84819777327345,37.1377606338362,0.8280633010435932,0.5606346619652112,-6.852609855860202e-24,4.7163234533176025e-24,-658.6943769871334,-850.0,263.30062342605487,0.9900314480722334,-8.710099093447613e-24,-0.14084646992269362,-5.006988006598616e-24,-458.6943769871334,-517.8481977732735,300.43838405989106,0.9914227944572485,-0.08482668949616999,-0.0756557694504118,-0.06450944721715988
13,-2.052001006208421e-22,-4.0163463095298907e-22,8.50508826963746e-22,1.0,8.878984793928666e-25,-9.72719062458131e-25,-3.8287385037916843e-25,-7.91015927105142e-23,-96.06953403855567,27.760506556181717,0.7992512496999548,0.6009970836743882,-7.56096013998845e-25,2.054590944325962e-24,-653.8440247415404,-850.0,267.9798666083398,0.9912760007435946,9.1376588941929e-25,-0.13180243659570196,-3.34183814430025e-25,-453.8440247415404,-521.0695340385556,295.74037316452154,0.991927071825103,-0.08898096447755452,-0.06272466277004896,-0.06502827812627557
14,3.7571815627707954e-23,9.211957591388006e-22,-1.1175211053778926e-23,1.0,-8.704900686829022e-25,-6.496739200416753e-25,-5.778407171365993e-25,3.6897690689025036e-23,-98.34641176561425,18.11033924224698,0.768473632324015,0.639881497743757,-7.812342959569386e-25,9.329660885180477e-25,-646.375339266526,-850.0,274.8621280071699,0.9929954212957163,-2.5581366094861645e-24,-0.11815279536293448,-4.1212672885900556e-26,-446.375339266526,-523.3464117656142,292.97246724941687,0.9925429765433622,-0.09244202694451238,-0.046226568564971315,-0.0646220083024725
15,-2.441463850826952e-22,1.619898858273953e-22,-1.4354021438980497e-21,1.0,7.693808015774389e-25,1.6668421143477487e-24,3.2944151933998604e-24,3.021409448077183e-22,-99.65645244882074,8.28212983462934,0.7358061591922122,0.6771922958502262,3.417000051040877e-24,3.2071563124736866e-25,-636.0223461797157,-850.0,283.80177361654563,0.9950141473501908,-1.246442753200959e-24,-0.09973377949025945,3.3849417874293004e-24,-436.0223461797156,-524.6564524488207,292.08390345117493,0.9931047101753517,-0.0951291726975015,-0.026150030878662217,-0.06332163970094876
16,-6.418879184772376e-24,9.504979402708194e-22,2.3490655967435934e-21,1.0,5.459233013817071e-24,8.082181324697288e-25,1.5824258437591442e-24,-2.684266261173932e-22,-99.98676625612143,-1.6275020920204328,0.7013291269263647,0.7128376850275956,-2.3766890248398345e-24,5.005391116153683e-25,-622.5756345384796,-850.0,294.4657587462187,0.9970637731738137,3.590615762347843e-24,-0.07657557148361556,1.8564232503461634e-24,-422.5756345384796,-524.9867662561214,292.83825665419823,0.993402216873439,-0.0969593496279002,-0.002628701447261688,-0.06118818511051112
17,3.3732739345280665e-22,-2.2665254191357715e-21,2.54081513365758e-21,1.0,-4.539874969160015e-25,1.444713440698026e-26,-1.4450016919833134e-24,-3.451152538210863e-23,-99.33411125745042,-11.52113406346239,0.6651273445123775,0.7467300215290078,-1.665430896715131e-24,-1.0063474637350152e-24,-605.9385029983471,-850.0,306.3320614029365,0.998801405375282,2.195139365421041e-25,-0.0489463833084426,1.2264219240487316e-24,-405.9385029983471,-524.3341112574504,294.8109273394741,0.9932003097875536,-0.09785331827389858,0.024030927936534,-0.058312760756299375
18,-2.777984720369022e-22,1.7776659771977265e-21,-2.9574064528408166e-21,1.0,1.1878546219695307e-24,-1.9146712026344487e-25,1.181626737170821e-24,1.9013889524038648e-22,-97.70490369762807,-21.30150189195673,0.6272898415211381,0.7787859553145428,2.4092336188089716e-24,1.0637055533637567e-24,-586.1758081533187,-850.0,318.72962000949826,0.9998493355058629,1.770453598096666e-24,-0.017358410335254957,5.006959235776564e-25,-386.1758081533187,-522.7049036976281,297.42811811754154,0.9922678743535002,-0.09774233251431773,0.05335247049901976,-0.05481253635856314
19,2.3027311014316056e-23,1.474250868428203e-21,-6.117603124712585e-21,1.0,-4.069860284951663e-24,-6.806127948413945e-25,-8.552852571479469e-25,4.708857270988935e-22,-95.11516029835312,-30.872454888369358,0.5879096701820362,0.8089266525323844,2.8787496887338137e-24,6.760149233855793e-25,-563.5388399358077,-850.0,330.9154778052028,0.999847383004953,-4.924836820774837e-24,0.01747087052340405,-1.3903789418516281e-24,-363.53883993580763,-520.1151602983531,300.0430229168334,0.990409977574568,-0.09657400960813818,0.08472658806174622,-0.05082270595138832
20,1.2371896325355702e-22,2.1303104757444997e-21,2.0297180812573738e-21,1.0,-2.1202019422364168e-24,-1.0780526014119462e-23,-1.3340132780763265e-24,9.035604761741762e-22,-91.59033578542265,-40.139898921417156,0.5470836615734542,0.8370779664850779,-5.915860582090482e-24,8.524506725896378e-24,-538.456241500019,-850.0,342.16936368748827,0.9985032607835531,-9.087444379342946e-25,0.054692356186286234,-4.844726079574694e-25,-338.456241500019,-516.5903357854227,302.0294647660711,0.9874936515757392,-0.09431637742719587,0.11747243846688558,-0.0464859168150834
21,1.2546219288792556e-22,-1.0422332784460732e-21,4.480939556049449e-22,1.0,-4.81044890294175e-24,1.1614950126119879e-24,-9.052525153720292e-25,2.782531891790913e-23,-87.16509288916885,-49.012729736912036,0.5049122484961788,0.8631707108391665,9.955113626567382e-25,-1.1478976623340835e-24,-511.49288975174113,-850.0,351.8797248864003,0.9956274475858974,-1.2072969641292521e-24,0.09341308732988668,-1.937601868935095e-25,-311.49288975174113,-512.1650928891688,302.8669951494883,0.983460513458922,-0.0909597267685743,0.15090619063163901,-0.04194132721116449
22,-1.937091896970724e-22,8.08895758275495e-22,-2.913119130251775e-21,1.0,-1.4940191487175897e-24,2.5949975686224707e-24,1.3955547099412018e-24,-2.5169691535431726e-22,-81.88293091853194,-57.403716942650476,0.4614991253001183,0.8871406946360225,2.5124651399633756e-24,-1.6338338679080932e-24,-483.2890286374139,-850.0,359.6010892895545,0.991146008713557,4.879813147261099e-24,0.13277654297292177,2.0257293777654817e-24,-283.2890286374139,-506.88293091853194,302.19737234690405,0.9783247056775775,-0.08651637300833549,0.1843997622557093,-0.03731517409250962
23,2.7966406537055367e-22,8.08895758275495e-22,-8.224554651039423e-22,1.0,1.657524536516814e-24,3.7159508024186624e-24,1.713632671054018e-24,4.799720493604296e-22,-75.79577874975638,-65.23036883506786,0.4169510561093316,0.9089289694697666,5.9265686575521826e-24,-1.6167915499279609e-24,-454.49594285817835,-850.0,365.0756056768497,0.985093232991461,1.8567962945353518e-24,0.1720213447285328,2.9384931659010483e-24,-254.49594285817838,-500.7957787497564,299.8452368417818,0.9721596087794964,-0.08101896148693859,0.21741991077603362,-0.032714091002022314
24,1.0125973802218039e-21,-7.727283673769339e-22,1.9096167165969624e-21,1.0,4.032347354383872e-24,5.340016766423333e-24,-3.509201945955645e-26,3.0340006652939177e-22,-68.96347910922569,-72.41574168502595,0.3713775961752353,0.9284819523238794,2.3993321800348896e-24,-4.778813908889792e-24,-425.7215662196677,-850.0,368.22331021284464,0.9775908460735724,-3.8303664811344285e-24,0.21051402942053954,-8.302336212328638e-25,-225.72156621966766,-493.9634791092257,295.80756852781866,0.9650790340847689,-0.07451788343901987,0.2495457899423315,-0.02822138806591739
25,-9.346603717010713e-22,-3.492118937497837e-22,3.25103811255879e-21,1.0,2.4074903568202673e-24,-6.271668845136913e-25,-1.8782646008408455e-24,-4.891192844365427e-22,-61.45320025996713,-78.88919617063789,0.3248908224509214,0.9457515573443285,1.6884531051026637e-24,1.7754592277360526e-24,-397.4932700567648,-850.0,369.1120705767488,0.9688217517531907,-7.108955246773694e-25,0.2477588126751128,-2.0029923090467553e-24,-197.4932700567648,-486.45320025996716,290.2228744061109,0.9572182607269736,-0.06707839877072759,0.2804686715458616,-0.023895965310936337
