,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,SG.rbs_table.x,SG.rbs_table.y,SG.rbs_table.z,SG.rbs_table.e0,SG.rbs_table.e1,SG.rbs_table.e2,SG.rbs_table.e3,SG.rbs_link_1.x,SG.rbs_link_1.y,SG.rbs_link_1.z,SG.rbs_link_1.e0,SG.rbs_link_1.e1,SG.rbs_link_1.e2,SG.rbs_link_1.e3,SG.rbs_link_2.x,SG.rbs_link_2.y,SG.rbs_link_2.z,SG.rbs_link_2.e0,SG.rbs_link_2.e1,SG.rbs_link_2.e2,SG.rbs_link_2.e3,SG.rbs_link_3.x,SG.rbs_link_3.y,SG.rbs_link_3.z,SG.rbs_link_3.e0,SG.rbs_link_3.e1,SG.rbs_link_3.e2,SG.rbs_link_3.e3,SG.rbs_rocker_1.x,SG.rbs_rocker_1.y,SG.rbs_rocker_1.z,SG.rbs_rocker_1.e0,SG.rbs_rocker_1.e1,SG.rbs_rocker_1.e2,SG.rbs_rocker_1.e3,SG.rbs_rocker_2.x,SG.rbs_rocker_2.y,SG.rbs_rocker_2.z,SG.rbs_rocker_2.e0,SG.rbs_rocker_2.e1,SG.rbs_rocker_2.e2,SG.rbs_rocker_2.e3,SG.rbs_rocker_3.x,SG.rbs_rocker_3.y,SG.rbs_rocker_3.z,SG.rbs_rocker_3.e0,SG.rbs_rocker_3.e1,SG.rbs_rocker_3.e2,SG.rbs_rocker_3.e3
96,4.231397241084427e-23,1.5807688998992906e-22,7.388647858932322e-22,1.0,-2.8104147938745125e-24,6.4098816106781786e-24,6.300369937117005e-25,30.38415927591074,13.29254462721711,399.53948661222006,0.9129207388486441,0.13286963234821172,-0.3796360996614643,0.06926627010649326,57.46858829799822,-413.6993006518226,109.35636141248376,0.9725767719154508,0.026440428750785547,0.05611696033045485,0.22415666734821957,102.38098433929187,218.5972170600991,319.70656514545425,0.9808843980219801,-0.0017265609937221996,-0.16567405228229284,0.10205353474358488,-120.87781615592664,215.04090053254922,120.68441198116331,0.9625717653254924,-0.025333613635678032,0.12212474808602086,0.2406228449710988,-6.6044824325026585,-430.0,-49.56189137922882,-0.7523595223387547,1.8331539151551165e-24,0.6587527625776953,-2.667339510936969e-24,132.32947274317232,215.0,50.0575102930211,-0.7523595223387547,1.5766509253036235e-24,-0.6587527625776954,1.760842059373694e-24,-132.32947274317232,215.0,-50.0575102930211,-0.7523595223387547,2.1477403126515913e-24,-0.6587527625776954,5.222798774250274e-24
97,-2.952868435242511e-23,-7.318798676707358e-23,4.855352913290441e-22,1.0,2.9145787710032734e-24,9.993287312132066e-24,1.5355936872794121e-24,29.960408840201016,13.116381528392546,399.64084450708174,0.9140644114990591,0.13264819279155232,-0.37714965164350406,0.06818245799523694,54.19502763480062,-413.8767209928858,109.57518180756371,0.9723118375325103,0.027793682846951575,0.06001668214199351,0.2241320978389778,100.21961769811641,218.48464311362824,319.1933947006812,0.9818486562795975,-0.0007400659861118892,-0.15926269871838988,0.10299543770409388,-118.57030141702835,215.0666501718464,121.52707066610981,0.9656625138473145,-0.025800274555416267,0.11647809542261336,0.23078802830748632,-9.09626934441284,-430.0,-49.16561958626789,-0.7687409966776204,-3.8970537377711576e-24,0.6395602654047886,1.0060583636286964e-24,129.81276796214303,215.0,49.65727578213055,-0.7687409966776202,-2.3209908248815952e-24,-0.6395602654047885,-2.4334646770542806e-24,-129.81276796214303,215.0,-49.65727578213055,-0.7687409966776202,-2.892870443641886e-24,-0.6395602654047885,-1.3403032725328811e-24
98,2.969958662756933e-22,3.345820608700715e-23,6.311450273747275e-22,1.0,1.8559961448965997e-24,-4.990457358682742e-24,1.5250948222049966e-25,29.237557087853315,12.754508587828271,399.9021671095777,0.9157976818650989,0.13155621833052972,-0.37356787363543686,0.06674286256223506,50.46918343788204,-414.2652366441611,110.22219880798768,0.9726737497855032,0.02864301798324333,0.06258570269847695,0.221739446149357,98.21353530809192,218.3634114707209,318.39817470472616,0.9828718550634445,0.0002532922177827826,-0.1526290928432504,0.1032821931831764,-116.39127651137838,215.0335880551826,122.58872533461027,0.9689664500146201,-0.0258908723311853,0.11061414909558039,0.21954088407408648,-11.56489339718438,-430.0,-48.64415181704245,-0.7846330100758039,-1.8711112441675135e-24,0.6199605572590309,1.415838415813003e-24,127.31945766884378,215.0,49.130593335212865,-0.7846330100758038,3.83296445425659e-24,-0.6199605572590309,-5.068870043820795e-25,-127.31945766884378,215.0,-49.130593335212865,-0.7846330100758038,1.5933213458399796e-24,-0.6199605572590309,1.3658632765639466e-24
99,2.419148754837595e-22,3.3950450699141936e-23,-6.373046209802933e-22,1.0,1.1863687002347585e-24,-4.279564554384085e-24,7.230737572998012e-25,28.243989673705983,12.22669704458466,400.31646978707204,0.91808623990047,0.12962291807500492,-0.3689101552632138,0.06496808065600769,46.32809642035652,-414.84678172135665,111.29323687210831,0.973622968077144,0.02898620144160049,0.06389948458531919,0.2171058976786045,96.36893857755486,218.23737916110915,317.31879387656267,0.9839494720818782,0.0012293673579525108,-0.14578458353147533,0.10290179523441731,-114.33511894161913,214.9494481271245,123.86385798804193,0.9723675531736665,-0.025612766782398638,0.1045631704726746,0.20715183311902977,-14.004068454266713,-430.0,-47.99881594389515,-0.8000254440150262,-9.552303579553888e-25,0.5999661173650597,-1.587491489891462e-25,124.85589086119062,215.0,48.47880410333411,-0.8000254440150263,2.4225817841494885e-24,-0.5999661173650598,9.743510935933214e-25,-124.85589086119062,215.0,-48.47880410333411,-0.8000254440150263,7.224312974439564e-25,-0.5999661173650598,1.9411910228106517e-24
100,1.7469395609908795e-22,-1.2478378167246633e-22,-2.9474960004796693e-22,1.0,6.1031084249281785e-24,5.229215235220905e-24,-4.710821119756687e-25,27.01881803094709,11.561045853609773,400.8712224332366,0.9208842567357617,0.1269014203127664,-0.3632001156945023,0.0628799725459598,41.82001419506296,-415.5945966108872,112.7742480255446,0.9750783413998078,0.028850648932145413,0.06406998183398063,0.21043979024219678,94.69297364000363,218.11030740331097,315.95406386540895,0.9850750188291089,0.002164459103137688,-0.13873723602929483,0.10185529524992115,-112.39234415706254,214.8258579879909,125.34726650037395,0.9757546742663601,-0.024991090896886746,0.09836880520945192,0.19391197016577308,-16.407583368416585,-430.0,-47.231255258527405,-0.8149084980615546,-4.9438484284157574e-24,0.5795896762750402,4.277761376361498e-24,122.42834079789924,215.0,47.70356781111267,-0.8149084980615546,-4.2429571737984295e-24,-0.5795896762750402,-3.261146265170144e-24,-122.42834079789924,215.0,-47.70356781111267,-0.8149084980615546,-4.564967378409784e-24,-0.5795896762750402,-3.8872239461003834e-24
101,7.917566634012167e-23,-1.6746311103712226e-22,-7.872816806712217e-23,1.0,-8.935667664503338e-25,1.4396846619787742e-24,1.2911055326046853e-24,25.60717213814653,10.790245889589425,401.5501787526125,0.9241378524435584,0.12346221101658698,-0.35646305791629757,0.060501251958383157,37.000390433578225,-416.47645008739,114.64391934444694,0.9769318775297253,0.028285508791842894,0.06323189053289047,0.20200437126257664,93.1925565551515,217.98525685015244,314.30361739730637,0.9862397659444408,0.0030367603226101156,-0.1314947298276615,0.10015506924759997,-110.55150657935488,214.67656207162173,127.03430709966587,0.9790313124718446,-0.024064580420236598,0.09208300398278763,0.18010918905930512,-18.76931779784495,-430.0,-46.34342428749966,-0.8292726961061858,-2.691904042271873e-25,0.55884420776306,-1.2004350068192807e-24,120.04298902417659,215.0,46.806858530374654,-0.8292726961061858,5.8007183232029e-25,-0.55884420776306,5.516409463313796e-25,-120.04298902417659,215.0,-46.806858530374654,-0.8292726961061858,9.570610002538424e-25,-0.55884420776306,-6.504352372260198e-25
102,1.0822963742855635e-21,-4.330909119364004e-22,3.8093197852532957e-22,1.0,8.565543132717071e-24,2.5164757021808022e-24,1.2815261323503707e-24,24.05582922739915,9.948040840155224,402.33522657122387,0.9277881016993789,0.11938670419635937,-0.34872450505762137,0.05785566504473209,31.928328503508475,-417.45778155760866,116.87638060120965,0.979063996623893,0.027353021097939963,0.061530155805428484,0.19209255453363883,91.8730949580473,217.86413864443767,312.36789907915215,0.9874326555455623,0.0038274143125826164,-0.12406744476295371,0.09782316125306488,-108.80093853021764,214.51570417340386,128.92097395577392,0.9821212650468655,-0.022880676404822695,0.0857608691391529,0.16601023764646852,-21.083258909760566,-430.0,-45.33758622070007,-0.8431089147643654,-9.547263751383686e-24,0.5377429348303271,3.725754449955692e-24,117.70590850114183,215.0,45.79096208290707,-0.8431089147643654,-3.0341353609389754e-24,-0.5377429348303272,-5.5053561788057326e-24,-117.70590850114183,215.0,-45.79096208290707,-0.8431089147643654,-4.0475190928093104e-24,-0.5377429348303272,-3.957057469195145e-24
103,1.7022908066544398e-22,7.128702620509513e-22,3.568914013574339e-22,1.0,-1.8486535785685845e-24,6.4927299560041946e-24,-1.5952947876821247e-24,22.409796693106077,9.066426288580818,403.20795757581874,0.9317732923926095,0.11476182527223094,-0.34000988640395946,0.05496854607711649,26.663888688626155,-418.50430719496404,119.44355480738533,0.9813564208645845,0.026120910648330647,0.059110356419205534,0.1810062156951334,90.73737147464463,217.74750476341393,310.14824114503574,0.9886404364103898,0.0045211194229089315,-0.11647113849545661,0.09489005028475292,-107.13007746371024,214.35644186442136,131.00384293777398,0.9849702379612324,-0.021490875377490757,0.07945638830391705,0.1518502066592082,-23.343512340098567,-430.0,-44.21629747353307,-0.856408300091151,5.05241458242947e-25,0.5162992636669573,8.612549479026447e-25,115.42305253650045,215.0,44.658460448268386,-0.856408300091151,-1.5985658939111326e-24,-0.5162992636669573,2.170178436846662e-24,-115.42305253650045,215.0,-44.658460448268386,-0.856408300091151,-1.086638569736863e-24,-0.5162992636669573,1.5650035483352906e-25
104,6.185721607094755e-22,-8.300352533747107e-22,6.210398789986561e-22,1.0,-6.992789696453739e-24,8.366625522691963e-24,-2.9656738466902437e-24,20.710029680527402,8.173780454538873,404.1508461483188,0.9360304241405543,0.10967603038826901,-0.33034525363263384,0.05186752078333099,21.266320723210594,-419.5839118572203,122.31686517455016,0.983701421167756,0.0246566914309793,0.05611242420522119,0.16904133290302986,89.78470078272676,217.63457964437941,307.6470886658641,0.9898480177649296,0.0051063576583402406,-0.1087288949108387,0.09139395907820941,-105.53030053040791,214.2100028946492,133.27989961403966,0.9875445825217078,-0.019946951054173382,0.07321943923153983,0.13782873249881014,-25.54432354526164,-430.0,-42.98241576802434,-0.8691624062950764,8.004939271606506e-24,0.4945268623759614,-2.491151763613329e-24,113.20023321928574,215.0,43.41223992570459,-0.8691624062950764,1.0099467495256325e-23,-0.4945268623759614,3.74657943507491e-24,-113.20023321928574,215.0,-43.41223992570459,-0.8691624062950764,4.963575574538198e-24,-0.4945268623759614,7.914811858731448e-24
105,4.382373925849247e-22,-5.052975123419084e-22,8.800571560455159e-22,1.0,1.3304194836348896e-24,-8.520570516674913e-24,1.6292985118699663e-24,18.992146090915192,7.293838190863069,405.1480595923926,0.940496210253235,0.10421641979172387,-0.3197585265020538,0.04858310545023565,15.793000311276082,-420.66789104821316,125.46842389002911,0.9860074612731086,0.02302387544299876,0.052666995810792254,0.15647808981405537,89.01046634467737,217.52349531149576,304.86824783472196,0.991039032828965,0.005575339454516549,-0.10087222670479365,0.08738047322317578,-103.99533587068855,214.08515302301203,135.74633458657524,0.9898283031503945,-0.018298206021379007,0.06709409224508456,0.12411090087189769,-27.6800883511079,-430.0,-41.63908307726261,-0.8813631127833239,-6.446516130016506e-25,0.4724395935492182,-1.5930778810442496e-24,111.04311076538102,215.0,42.05547390803524,-0.8813631127833239,6.0285940110720956e-24,-0.47243959354921816,-3.49501484005033e-24,-111.04311076538102,215.0,-42.05547390803524,-0.8813631127833239,2.8542786923094774e-24,-0.47243959354921816,-1.619271978643431e-24
