,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,SG.rbs_table.x,SG.rbs_table.y,SG.rbs_table.z,SG.rbs_table.e0,SG.rbs_table.e1,SG.rbs_table.e2,SG.rbs_table.e3,SG.rbs_link_1.x,SG.rbs_link_1.y,SG.rbs_link_1.z,SG.rbs_link_1.e0,SG.rbs_link_1.e1,SG.rbs_link_1.e2,SG.rbs_link_1.e3,SG.rbs_link_2.x,SG.rbs_link_2.y,SG.rbs_link_2.z,SG.rbs_link_2.e0,SG.rbs_link_2.e1,SG.rbs_link_2.e2,SG.rbs_link_2.e3,SG.rbs_link_3.x,SG.rbs_link_3.y,SG.rbs_link_3.z,SG.rbs_link_3.e0,SG.rbs_link_3.e1,SG.rbs_link_3.e2,SG.rbs_link_3.e3,SG.rbs_rocker_1.x,SG.rbs_rocker_1.y,SG.rbs_rocker_1.z,SG.rbs_rocker_1.e0,SG.rbs_rocker_1.e1,SG.rbs_rocker_1.e2,SG.rbs_rocker_1.e3,SG.rbs_rocker_2.x,SG.rbs_rocker_2.y,SG.rbs_rocker_2.z,SG.rbs_rocker_2.e0,SG.rbs_rocker_2.e1,SG.rbs_rocker_2.e2,SG.rbs_rocker_2.e3,SG.rbs_rocker_3.x,SG.rbs_rocker_3.y,SG.rbs_rocker_3.z,SG.rbs_rocker_3.e0,SG.rbs_rocker_3.e1,SG.rbs_rocker_3.e2,SG.rbs_rocker_3.e3
46,-5.2799737353905677e-23,-2.7593050973687476e-23,1.6391867699090366e-22,1.0,1.3168727789704248e-25,1.7344365406739536e-24,-3.338267077186091e-25,0.0032357407926022303,-1.094704779732393,422.83405249208545,0.9998611433370951,0.016663314957770032,5.1567675329488575e-05,-0.0001388509834625129,48.71304828006303,-430.4279463928325,193.23727034287685,0.9742952826299884,0.0010386058738952343,-0.22381498434427793,0.025582652644319477,88.53164796426124,214.37376644597887,214.991651434554,0.9999926308444196,0.002196001995271611,6.90165444041227e-05,0.003147861002578498,-88.46834509712623,214.41212277725506,215.0066284711845,0.9999908882240334,0.0022226243216866694,7.859500305970455e-05,-0.0036434322426412984,48.77149753600913,-430.0,-11.015528489512812,0.11083820920929316,1.3133810400525936e-24,-0.9938385479246177,1.2104764625308408e-24,88.5,215.0,-4.466806814217259e-15,1.0,6.087158063412202e-25,-4.422580745136735e-17,-1.8441266498852774e-24,-88.5,215.0,4.466805888827474e-15,1.0,6.087158489086101e-25,-4.4225807451367455e-17,-1.8441266258441533e-24
47,-7.673174799952784e-23,-3.2517321854166335e-23,1.2998813502657364e-22,1.0,4.473484800018151e-25,1.783236610372266e-24,-6.633849487295524e-26,0.0018385347368847494,-0.8383832237738631,424.82453881412357,0.9999275751724157,0.012034630823645406,2.7263003882952814e-05,-7.242104297652418e-05,49.34159211760517,-430.35691014304865,199.33768266692357,0.9739844193352999,0.0008444572332061404,-0.22510372078778454,0.026114156393319946,88.51655795036733,214.53964746371253,214.99561678434944,0.9999960102274874,0.0016148978086657703,3.602685441512687e-05,0.0023169298572842385,-88.48343953945526,214.55968784367536,215.00343764433626,0.999995355742493,0.001628725809306671,4.114878729620891e-05,-0.0025751507988118314,49.37195272641192,-430.0,-7.900071125576062,0.07924996351226413,1.0993882111247975e-25,-0.9968548596686182,1.1718766386225076e-24,88.5,215.0,-1.0113418505758618e-15,1.0,-2.2917336215921305e-24,-1.0013283932515458e-17,3.0756483217700434e-25,-88.5,215.0,1.0113414594708937e-15,1.0,-2.2917335751254604e-24,-1.0013283932515565e-17,3.0756486250458447e-25
48,-2.5826167253230387e-23,7.014777974183219e-23,6.4116432678158794e-24,1.0,1.0000195127947322e-24,-6.281221193676671e-25,-3.648767963642704e-26,0.0007337476567280861,-0.5376268808527815,426.86443040678824,0.9999734141877996,0.007291364317340401,1.014500861137734e-05,-2.658265206494227e-05,49.76250931852901,-430.24595130471863,205.5442090535454,0.9737746181565405,0.0005702026008329188,-0.22596064998303553,0.026541474081375367,88.50609735835087,214.71607088327954,214.9983797363546,0.9999984789198146,0.0009963729758499667,1.3235506000455558e-05,0.001430706500296452,-88.49390156668628,214.7234401001599,215.00125385678487,0.9999983337136455,0.0010014271297250161,1.5163099415413598e-05,-0.0015253939065489916,49.7736044887085,-430.0,-4.752802963497536,0.04758191981971044,-7.634870239622419e-25,-0.9988674230687006,-4.52101073505717e-25,88.5,215.0,2.4063099113155154e-15,1.0,2.319437008793644e-24,2.3824844557203328e-17,-9.122432247897603e-25,-88.5,215.0,-2.4063091111564555e-15,1.0,2.319437065832932e-24,2.3824844557203223e-17,-9.122432089200979e-25
49,-7.092693030291015e-22,2.303817049713115e-22,3.852233458170064e-22,1.0,-4.477907484225952e-25,7.535223818580927e-25,-1.3611389400175768e-24,8.994048211829666e-05,-0.1909086099196867,428.94606580941917,0.9999969934322009,0.0024509136534685816,1.1620308699876285e-06,-3.0034972233966637e-06,49.973587758674554,-430.09286998088714,211.83274626246208,0.9736680524704836,0.00021178051152285406,-0.22638315821504756,0.02685409732129239,88.5006909044667,214.90283644402214,214.99981521012705,0.999999820486615,0.0003410918736993207,1.4962842027866357e-06,0.0004901541124453108,-88.49930823940545,214.90367062198547,215.0001403001825,0.9999998148842865,0.0003416604604148688,1.7206325358226865e-06,-0.0005008419016418518,49.97483551301261,-430.0,-1.5863969413571504,0.015865965167244478,4.95810582248531e-25,-0.9998742116441185,1.8671688167308945e-24,88.5,215.0,-3.728047281141518e-15,1.0,-1.5770844437230172e-24,-3.6911359052827875e-17,1.5891672399953665e-24,-88.5,215.0,3.728046997795863e-15,1.0,-1.5770843876161453e-24,-3.6911359052827974e-17,1.5891672568933452e-24
50,-4.973926692069021e-22,1.3678438142129999e-22,3.634026735494892e-22,1.0,1.9879484182492498e-25,9.67652446562894e-25,-8.563519476723477e-25,9.875429316443501e-05,0.2026927009571674,431.06125466787915,0.9999969510235445,-0.0024681521562084463,1.194995307869801e-06,-3.045896105928792e-06,49.973576427082,-429.89603285831737,218.17832646813625,0.9736658151101782,-0.00023391045757436424,-0.22637032951477812,0.02704253104187441,88.500703179227,215.09961216663788,214.99981117864365,0.9999998110097733,-0.0003498145492457349,1.5190667988518554e-06,-0.0005030464203181776,-88.49929596185666,215.1004597431152,215.000141296396,0.9999998165534777,-0.00034924046126925484,1.7519825408959121e-06,0.0004922185090484105,49.97483551301261,-430.0,1.5863969413571644,-0.015865965167244617,2.425996642527812e-25,-0.9998742116441185,1.6466915526143585e-24,88.5,215.0,-3.34136099458912e-16,1.0,8.50053766482104e-27,-3.3082799934255624e-18,-1.1857710046237248e-24,-88.5,215.0,3.3413451083613e-16,1.0,8.500603874466423e-27,-3.3082799934256618e-18,-1.1857709830272303e-24
51,2.7383027744972526e-22,-2.5758454220654175e-23,5.887262393341663e-22,1.0,-6.812131028479169e-25,-3.5511736955063447e-25,4.8014841916132925e-25,0.0009708535638943029,0.6434204391603011,433.2013087728276,0.999972273498599,-0.007446151157576543,1.1029018548275335e-05,-2.7723291381037685e-05,49.76220454393252,-429.65444670008986,224.55521370318652,0.9737678920306767,-0.0007688942192997885,-0.22592293469767613,0.027098479288023888,88.50642755953538,215.30592383355855,214.99827191272635,0.9999982253245958,-0.001074711046214057,1.3847937920604338e-05,-0.0015464421958121144,-88.49357133441357,215.31365352527175,215.001280506826,0.9999983783040867,-0.0010695089661172032,1.6006204548010188e-05,0.0014479853121283168,49.7736044887085,-430.0,4.752802963497546,-0.047581919819710536,8.007655818388766e-25,-0.9988674230687006,-7.901891332182995e-25,88.5,215.0,3.072790653833883e-15,1.0,-1.7203281064626632e-24,3.0423665933729253e-17,1.571063411854401e-24,-88.5,215.0,-3.0727883221441885e-15,1.0,-1.720328043787886e-24,3.0423665933729155e-17,1.5710634287700546e-24
52,2.755648277474184e-22,-1.0142944525006675e-22,1.4226658816064554e-22,1.0,-7.721111495224635e-25,2.540492199031702e-24,6.678853309431767e-25,0.002930003014559586,1.1307761802165595,435.35708234615555,0.9999223351199852,-0.01246236410577137,3.132385140896133e-05,-7.766080047732123e-05,49.34019403603996,-429.3678244609685,230.9370137183232,0.9739731553391459,-0.0013940057233346776,-0.22504340977898582,0.02701501834472331,88.5180754420544,215.5211460914366,214.99512131541832,0.9999948445204397,-0.0018314260008938268,3.884078910555428e-05,-0.002636764152024703,-88.48192174716061,215.54284263985676,215.00355961106794,0.9999955593860701,-0.0018169186044600996,4.502245571104105e-05,0.002361226973199848,49.3719527264119,-430.0,7.900071125576092,-0.07924996351226443,4.629262263599348e-25,-0.9968548596686181,7.792865809979983e-25,88.5,215.0,-3.0725770527173742e-15,1.0,-9.242621979402141e-26,-3.0421546106131994e-17,-3.002977084285239e-25,-88.5,215.0,3.072575795735394e-15,1.0,-9.242615144753439e-26,-3.042154610613209e-17,-3.0029769023161606e-25
53,3.791159817696857e-22,-1.6033514823313298e-22,-3.034711203472091e-22,1.0,1.9563057385826446e-24,-9.172067216971686e-25,3.6893342522020453e-25,0.0062052505088566875,1.663465515172329,437.5190209763382,0.9998469317717302,-0.017495126895467877,6.25840649563641e-05,-0.00015306120296880473,48.70926473232201,-429.03664166183074,237.29679614411256,0.974279375282179,-0.0021087888360496712,-0.22373582427305752,0.026786753106705842,88.53576610675364,215.7444955233402,214.9903062691921,0.9999894645773878,-0.0026172262323401222,7.665104277230734e-05,-0.0037698949892722607,-88.46422542730325,215.78734441124905,215.0069575407154,0.9999914359415258,-0.0025887618447332727,8.910363065669739e-05,0.0032273603237033275,48.77149753600913,-430.0,11.015528489512821,-0.11083820920929326,-1.3929381777830574e-24,-0.9938385479246177,-1.0484175902755053e-25,88.5,215.0,3.1265049722999803e-16,1.0,2.4716421197338884e-24,3.0955416287741395e-18,-1.5979427060519023e-24,-88.5,215.0,-3.1264989640966563e-16,1.0,2.4716421790171233e-24,3.095541628774041e-18,-1.5979426923348824e-24
54,-1.5297455685069379e-22,-4.1479168641291116e-23,2.971119178313579e-22,1.0,4.461568535008154e-25,5.40074681247596e-24,-5.1137783274804375e-25,0.011021310348764982,2.239356155254788,439.67721886522156,0.9997463081175499,-0.022521939587252782,0.00010513003911007923,-0.000253677711199424,47.87213177598088,-428.6621806717189,243.6072282686498,0.9746832519425589,-0.00291140721492059,-0.2220058401290872,0.026409952808134317,88.55951754929882,215.97502608112234,214.9837999010738,0.9999819059214323,-0.0034288000502367437,0.00012721214975700048,-0.004940851158204952,-88.44046062113156,216.04618882347876,215.0114303361932,0.999986098264321,-0.003381835523310336,0.00014829294464185308,0.004042518204020066,47.97465673862499,-430.0,14.08663020808444,-0.14231485022500115,-1.9154246265978393e-25,-0.9898215250069434,-1.0879266040492833e-24,88.5,215.0,3.830526522232754e-15,1.0,1.7036605433983236e-24,3.7926015194861484e-17,-7.11490590062074e-25,-88.5,215.0,-3.830527410767051e-15,1.0,1.7036605864799083e-24,3.79260151948614e-17,-7.114905771640525e-25
55,-9.666003675629063e-23,-7.509367256666729e-23,3.839703908882169e-22,1.0,-1.0584515993182599e-24,1.2142262060894196e-24,1.4207062481077207e-25,0.017587382160146738,2.855450631120795,441.8214839457578,0.9996211767551791,-0.027519591835433503,0.00015907094317885425,-0.0003787948118916458,46.83249491027206,-428.2465606280849,249.84071963420604,0.9751804672608699,-0.0037985721108004687,-0.2198606623108809,0.025882662539345236,88.58923865027644,216.21162727264036,214.975604651247,0.999972023584989,-0.004262249956199562,0.00019022552508011624,-0.006143780810756275,-88.41071355639772,216.31810930212578,215.01691167178012,0.9999796482716601,-0.004192434300763335,0.0002223544582124492,0.004803604645748017,46.98463893091056,-430.0,17.101010038596446,-0.17364819225004566,5.917374878437153e-25,-0.984807835717165,2.449329054586918e-24,88.5,215.0,-2.3840211210667027e-15,1.0,1.3988864907296596e-24,-2.360416546879221e-17,-1.593779649943484e-24,-88.5,215.0,2.384022728490046e-15,1.0,1.3988865400272579e-24,-2.3604165468792296e-17,-1.5937796370695449e-24
56,1.0353632165453796e-22,6.493299348347474e-23,-4.838055591170097e-22,1.0,-3.5382581875060694e-25,4.562638190783712e-25,-6.814562413632699e-25,0.026084790305761222,3.5078756157276914,443.9414097753102,0.9994727282308569,-0.032464303210728566,0.00022428097677127035,-0.000527218327841273,45.59501949791717,-427.7927509971052,255.96957572146144,0.9757657559148111,-0.004765490955798766,-0.21730898223036177,0.02520478747156815,88.62472306168445,216.4530254265556,214.96575501421233,0.9999597175674475,-0.005113096144912614,0.00026515256211830817,-0.0073719791206376395,-88.37518480898609,216.60153899414118,215.0233140646695,0.9999721973345849,-0.005016353179416839,0.00031075852832536805,0.005508335382496455,45.8054305651569,-430.0,20.046530137377992,-0.20480668526502172,-4.509661138299302e-25,-0.9788025284154052,2.1533542347898914e-24,88.5,215.0,1.1148584386787748e-15,1.0,-1.4978616473960183e-24,1.1038209915552322e-17,6.464241355994095e-25,-88.5,215.0,-1.1148623892935827e-15,1.0,-1.4978615953673934e-24,1.1038209915552235e-17,6.464241493899823e-25
57,-7.723197797085244e-22,1.5962345958056142e-22,7.221341839737976e-22,1.0,1.627744193956055e-25,-3.554029757245491e-24,-6.162572304310601e-25,0.03665397799349556,4.191889650370887,446.026453098529,0.9993026309567953,-0.03733187706668032,0.0003003801703567818,-0.0006972756670022478,44.16530935548926,-427.30456706856415,261.96615902406,0.9764329936273873,-0.005805840502879877,-0.2143609154112427,0.02437814731435861,88.66564519421182,216.6977883322461,214.95431980734287,0.9999449429078713,-0.005976291881614319,0.00035121132493762995,-0.008617922117886203,-88.3341936854522,216.89461321187437,215.03053075098472,0.9999638645692385,-0.005848900105172408,0.0004126731267330755,0.006155261845143007,44.44177989725864,-430.0,22.911329934594175,-0.23575895530865476,2.61679512173874e-25,-0.9718116499370685,-1.033196425769723e-24,88.5,215.0,4.6236717443456195e-15,1.0,2.3411821873782155e-24,4.5778910536615544e-17,6.976907180743954e-25,-88.5,215.0,-4.62367044685973e-15,1.0,2.3411822288678015e-24,4.577891053661546e-17,6.976907305904121e-25
58,-1.6062514020982328e-22,-6.340242102220916e-24,2.7820263651974174e-22,1.0,8.817245617429146e-25,-2.1208357525073575e-24,-7.426720263976936e-25,0.04938152614448616,4.90191067167867,448.0660157856576,0.9991130202988078,-0.04209786629343594,0.00038672101434083085,-0.0008868269942008795,42.54987171538096,-426.7866460803225,267.80305558234176,0.9771753008368488,-0.006911767975185285,-0.21102793488035224,0.02340649924016748,88.71155867599508,216.94433349077661,214.94140381213685,0.9999277189168051,-0.006846251629706537,0.0004473784514354298,-0.009873319749726366,-88.28818023499588,217.1951785970639,215.03843817658267,0.9999547756341434,-0.006684919523158696,0.0005269618804514184,0.006743777151687342,42.89917786716343,-430.0,25.68387389257486,-0.2664738360687226,-1.2910219953155154e-24,-0.9638422395041915,-1.2924097426222598e-24,88.5,215.0,-1.5461004744143042e-15,1.0,6.214539233085632e-25,-1.5307937835156773e-17,-4.889672814750529e-25,-88.5,215.0,1.546099938900483e-15,1.0,6.214539708548852e-25,-1.5307937835156863e-17,-4.88967270574336e-25
59,4.762780186591404e-24,1.2375230593107579e-23,6.593069473021368e-22,1.0,4.712577165890945e-25,1.398971052161802e-24,8.140146751014276e-26,0.0642879758004845,5.631564262881695,450.0495297011354,0.9989064763707649,-0.04673774902019483,0.00048238208636929285,-0.0010932877815213863,40.75607485587078,-426.2444031533108,273.4532448608943,0.9779851590759064,-0.008073923181632194,-0.20732280185171842,0.022295528293901093,88.76189762181787,217.1909401337414,214.9271486306305,0.9999081369746976,-0.007716892538367303,0.0005523967039889914,-0.01112918838089699,-88.2377045251933,217.50080941389197,215.04689901553166,0.99994506201575,-0.007518827544515381,0.0006521895569745963,0.007274103037414307,41.183835988794634,-430.0,28.35299795535345,-0.2969204002638899,-7.916580288857153e-25,-0.9549023216375416,-4.370023461184299e-25,88.5,215.0,1.8332286342606506e-15,1.0,3.1383811925050134e-24,1.815077387353312e-17,1.5564725046751695e-25,-88.5,215.0,-1.8332295839478805e-15,1.0,3.1383812213297875e-24,1.8150773873533035e-17,1.556472639953526e-25
