,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,FB.rbs_crank.x,FB.rbs_crank.y,FB.rbs_crank.z,FB.rbs_crank.e0,FB.rbs_crank.e1,FB.rbs_crank.e2,FB.rbs_crank.e3,FB.rbs_rocker.x,FB.rbs_rocker.y,FB.rbs_rocker.z,FB.rbs_rocker.e0,FB.rbs_rocker.e1,FB.rbs_rocker.e2,FB.rbs_rocker.e3,FB.rbs_coupler.x,FB.rbs_coupler.y,FB.rbs_coupler.z,FB.rbs_coupler.e0,FB.rbs_coupler.e1,FB.rbs_coupler.e2,FB.rbs_coupler.e3,time
295,0.0,0.0,0.0,1.0,5.216905900030467e-23,-2.3288603599655667e-21,8.998283918898281e-23,2.1507974738497539e-19,-13.806465725597343,-99.04232178308824,-0.06919820145768477,-0.9976029314889988,1.3990731637965098e-21,-1.174003723555613e-21,-270.6389154050962,-850.0,345.71044212244414,0.9106257630417616,2.128861004753713e-22,0.41323204097160576,2.5214674605535525e-22,-70.6389154050962,-438.8064657255973,246.66812033935588,0.9081830754111729,-0.015769262207453547,0.4182524896558701,-0.004436981347638194,2.9559118236472943
296,0.0,0.0,0.0,1.0,-7.016773453781451e-22,3.533420682464036e-22,1.5094374320522933e-22,-3.2763847029968137e-19,-10.682398829216025,-99.42779468172094,-0.05348856505661587,-0.9985684620538576,1.176457788493186e-21,1.5890796553955653e-21,-264.5058929858996,-850.0,343.3530937162318,0.9069118620994581,-5.174790963774356e-22,0.42132039398087445,-7.129387150611759e-23,-64.5058929858996,-435.682398829216,243.92529903451086,0.9050532772742443,-0.012230859897982645,0.42510859072478036,-0.0034143013901221974,2.9659318637274548
297,0.0,0.0,0.0,1.0,-2.116780940033627e-21,2.8796769140035693e-21,-1.6996310871544145e-22,-1.0387013573132358e-18,-7.54774740258797,-99.71475071003096,-0.03776567820477416,-0.9992866223212217,2.538081387823948e-21,5.0533011791001405e-21,-258.55323274477234,-850.0,340.94400131560377,0.9032126476189645,-1.7895377600806094e-21,0.42919332844535973,-1.136586699138249e-21,-58.55323274477235,-432.54774740258796,241.22925060557282,0.9019230670351129,-0.008662740823356623,0.43180316371868416,-0.0024012235700942297,2.975951903807615
298,0.0,0.0,0.0,1.0,2.1941784854540943e-21,1.1378758450176873e-21,-3.094923182414997e-22,-3.6224672071415e-19,-4.4056173785066575,-99.90290554098561,-0.02203343585312683,-0.9997572343848923,1.0150039894443084e-21,1.7573635349129172e-21,-252.78055899137064,-850.0,338.49141228272106,0.899533634144003,2.0585624520475027e-21,0.43685150914757426,7.3746745215652345e-22,-52.780558991370654,-429.40561737850663,238.58850674173544,0.8987954938110226,-0.005068568781243216,0.4383366518984001,-0.0013962516672055088,2.9859719438877756
299,0.0,0.0,0.0,1.0,-1.6070885133240748e-22,-5.743782710808956e-22,-1.203492031725498e-22,1.132097241670238e-19,-1.2591220998467922,-99.99207274356587,-0.006295735270232516,-0.9999801816625316,2.5941396615679755e-22,-6.115834823697032e-22,-247.18726490190147,-850.0,336.00337497096655,0.8958802103402559,-5.130200057382048e-23,0.44429567713572926,-1.0462574643956215e-22,-47.187264901901464,-426.25912209984676,236.01130222740068,0.8956736359036376,-0.0014520387963704244,0.4447094233751005,-0.00039786002393297956,2.9959919839679356
300,0.0,0.0,0.0,1.0,-2.3810921348858914e-21,-5.8603595677667854e-21,-2.787152951612759e-22,3.914508613671105e-18,1.8886207652553468,-99.98216396748941,0.009443524923210177,-0.9999554089245416,1.405602968764078e-20,-1.9440439090633118e-20,-241.77255029404964,-850.0,333.4877421429331,0.8922576508999055,-4.9363034133688834e-21,0.45152661539642375,-1.6333770796759065e-21,-41.77255029404964,-423.1113792347447,233.5055781754437,0.8925606179537707,0.0021831241100759772,0.4509217477907141,0.0005954974456624095,3.006012024048096
301,0.0,0.0,0.0,1.0,2.4628005815199918e-21,3.3634057344802834e-21,1.6905272975507248e-22,-5.652633940274949e-19,5.034492312507036,-99.87318903075138,0.025180445720148374,-0.999682922307747,6.596063430299394e-22,2.928177709790323e-21,-236.53545730392278,-850.0,330.9521767283051,0.8886711292816105,-8.903544889951694e-22,0.45854511662658454,9.899413877985464e-23,-36.535457303922804,-419.96550768749296,231.07898769755374,0.8894596280201296,0.005833166001953951,0.45697377481942364,0.0015853784183290952,3.0160320641282565
302,0.0,0.0,0.0,1.0,-4.129873800342567e-21,-4.075278017317944e-21,7.964220861645603e-23,-3.7251246676567005e-19,8.175375491788998,-99.66525590989643,0.040911128693055965,-0.9991627893138748,-6.3388891584892096e-21,1.6387483944500525e-21,-231.47490404538595,-850.0,328.4041595862194,0.8851257311271217,-2.757311904898276e-21,0.46535195293175213,-1.170824379448031e-21,-31.474904045385944,-416.824624508211,228.73890367632302,0.886373934490772,0.009494304961038192,0.46286551430486733,0.0025733434914274396,3.0260521042084165
303,0.0,0.0,0.0,1.0,4.350699114482935e-22,1.2254067576951739e-21,-2.4373896523584234e-22,-1.4881222282783338e-19,11.30815819564813,-99.35857063303138,0.056631676959671196,-0.9983951387928317,7.807533370485944e-22,7.819164200641722e-22,-226.58971635304104,-850.0,325.85099896352574,0.8816264682108641,3.269229013995549e-22,0.47194784727842043,-2.613735386152319e-22,-26.589716353041048,-413.6918418043519,226.49242833049436,0.8833069027478712,0.01316273187021457,0.4685968178510505,0.0035609476759801326,3.036072144288577
304,0.0,0.0,0.0,1.0,-1.519607383468727e-21,-3.168482384145188e-21,1.4858265168946815e-23,-8.804196552260239e-21,14.42973634289294,-98.95343707568466,0.07233819614835188,-0.9973801609107857,-3.6661070590566116e-21,-2.403564559858705e-22,-221.87865772642735,-850.0,323.299841365121,0.8781782927914881,3.818741152144971e-22,0.4783334465312957,8.897830323888079e-23,-21.878657726427353,-410.57026365710703,224.3464042894363,0.8802620115158263,0.016834611044850876,0.4741673616901583,0.004549732048443219,3.0460921843687374
