,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,SU.rbr_uca.x,SU.rbr_uca.y,SU.rbr_uca.z,SU.rbr_uca.e0,SU.rbr_uca.e1,SU.rbr_uca.e2,SU.rbr_uca.e3,SU.rbl_uca.x,SU.rbl_uca.y,SU.rbl_uca.z,SU.rbl_uca.e0,SU.rbl_uca.e1,SU.rbl_uca.e2,SU.rbl_uca.e3,SU.rbr_lca.x,SU.rbr_lca.y,SU.rbr_lca.z,SU.rbr_lca.e0,SU.rbr_lca.e1,SU.rbr_lca.e2,SU.rbr_lca.e3,SU.rbl_lca.x,SU.rbl_lca.y,SU.rbl_lca.z,SU.rbl_lca.e0,SU.rbl_lca.e1,SU.rbl_lca.e2,SU.rbl_lca.e3,SU.rbr_upright.x,SU.rbr_upright.y,SU.rbr_upright.z,SU.rbr_upright.e0,SU.rbr_upright.e1,SU.rbr_upright.e2,SU.rbr_upright.e3,SU.rbl_upright.x,SU.rbl_upright.y,SU.rbl_upright.z,SU.rbl_upright.e0,SU.rbl_upright.e1,SU.rbl_upright.e2,SU.rbl_upright.e3,SU.rbr_upper_strut.x,SU.rbr_upper_strut.y,SU.rbr_upper_strut.z,SU.rbr_upper_strut.e0,SU.rbr_upper_strut.e1,SU.rbr_upper_strut.e2,SU.rbr_upper_strut.e3,SU.rbl_upper_strut.x,SU.rbl_upper_strut.y,SU.rbl_upper_strut.z,SU.rbl_upper_strut.e0,SU.rbl_upper_strut.e1,SU.rbl_upper_strut.e2,SU.rbl_upper_strut.e3,SU.rbr_lower_strut.x,SU.rbr_lower_strut.y,SU.rbr_lower_strut.z,SU.rbr_lower_strut.e0,SU.rbr_lower_strut.e1,SU.rbr_lower_strut.e2,SU.rbr_lower_strut.e3,SU.rbl_lower_strut.x,SU.rbl_lower_strut.y,SU.rbl_lower_strut.z,SU.rbl_lower_strut.e0,SU.rbl_lower_strut.e1,SU.rbl_lower_strut.e2,SU.rbl_lower_strut.e3,SU.rbr_tie_rod.x,SU.rbr_tie_rod.y,SU.rbr_tie_rod.z,SU.rbr_tie_rod.e0,SU.rbr_tie_rod.e1,SU.rbr_tie_rod.e2,SU.rbr_tie_rod.e3,SU.rbl_tie_rod.x,SU.rbl_tie_rod.y,SU.rbl_tie_rod.z,SU.rbl_tie_rod.e0,SU.rbl_tie_rod.e1,SU.rbl_tie_rod.e2,SU.rbl_tie_rod.e3,SU.rbr_hub.x,SU.rbr_hub.y,SU.rbr_hub.z,SU.rbr_hub.e0,SU.rbr_hub.e1,SU.rbr_hub.e2,SU.rbr_hub.e3,SU.rbl_hub.x,SU.rbl_hub.y,SU.rbl_hub.z,SU.rbl_hub.e0,SU.rbl_hub.e1,SU.rbl_hub.e2,SU.rbl_hub.e3,ST.rbs_coupler.x,ST.rbs_coupler.y,ST.rbs_coupler.z,ST.rbs_coupler.e0,ST.rbs_coupler.e1,ST.rbs_coupler.e2,ST.rbs_coupler.e3,ST.rbr_rocker.x,ST.rbr_rocker.y,ST.rbr_rocker.z,ST.rbr_rocker.e0,ST.rbr_rocker.e1,ST.rbr_rocker.e2,ST.rbr_rocker.e3,ST.rbl_rocker.x,ST.rbl_rocker.y,ST.rbl_rocker.z,ST.rbl_rocker.e0,ST.rbl_rocker.e1,ST.rbl_rocker.e2,ST.rbl_rocker.e3
25,-8.379659525894252e-22,-1.1114972335690072e-22,4.1619972581684377e-22,1.0,-2.2496998708014115e-25,1.822259844325011e-25,-4.646013070598953e-25,2.166666644307138,450.3211824322218,178.73870658222376,0.9940609478046474,0.10882472940442084,-1.7571252502439985e-24,6.085936190286423e-25,2.166666644307138,-450.32118243222186,178.73870658222378,0.9940609478046474,-0.10882472940442095,2.5984554075947936e-24,1.5809215763864557e-24,-1.4666666534420485,450.0102091441568,-96.7945119879522,0.9953975416711499,0.0958317537053732,3.9182902006635156e-25,1.044838804212957e-24,-1.4666666534420485,-450.0102091441568,-96.79451198795219,0.9953975416711499,-0.09583175370537324,-4.14604602868702e-24,-1.6303612864467036e-24,0.08356590201930043,866.4660469008394,107.95122296776678,0.999876694133471,0.015187473843469534,-0.0006092998655762653,0.003945152253415013,0.08356590201934537,-866.4660469008394,107.95122296776681,0.999876694133471,-0.015187473843469279,-0.0006092998655762202,-0.0039451522534147245,-159.9999996064512,543.3488151405768,455.1226724817224,0.9999899130434999,-0.004491418531959829,7.744385115944663e-07,-1.0056797920816918e-05,-159.9999996064512,-543.3488151405768,455.1226724817224,0.9999899130434999,0.004491418531981368,-7.765661196118715e-07,-1.0056624270585131e-05,-159.99999895086316,565.5857656795822,148.813011720945,0.9999770050227124,-0.004491360550638996,0.0003906439664951937,-0.005065883362143913,-159.99999895086316,-565.5857656795823,148.8130117209437,0.9999770050237384,0.004491360561489731,-0.0003906460784907679,-0.00506588298638995,279.06254765718955,513.3765686820564,183.08268786559833,0.9942047010006093,0.10734604293130101,0.005795047100516737,0.0004967829519178916,279.06254765718955,-513.3765686820564,183.0826878655984,0.9942047010006093,-0.1073460429313011,0.005795047100516743,-0.0004967829519178656,-0.8828681822590342,944.4350064371107,109.98615404412625,0.999876694133471,0.015187473843469534,-0.0006092998655763742,0.003945152253415012,-0.882868182258944,-944.4350064371108,109.98615404412625,0.999876694133471,-0.01518747384346928,-0.000609299865576291,-0.003945152253414724,525.0,8.55625733414913e-16,131.0,1.0,8.780314749185011e-26,-1.8520685126916224e-25,3.378538937398656e-25,609.0,275.0,131.0,1.0,8.78031474518368e-26,-1.852068510442113e-25,2.491162516536947e-19,609.0,-275.0,131.0,1.0,8.780314749185013e-26,-1.8520685126916224e-25,-6.47015516096367e-18
26,-1.1728085181431527e-22,3.481741885987215e-22,-9.214383248611102e-23,1.0,-1.6306035614316427e-25,-2.62859331255884e-25,-3.845588370953892e-25,2.166666637265141,450.346988750259,178.63441994905025,0.9940971880037623,0.10849316675753384,6.831129611572537e-25,-1.8313922176846066e-24,2.166666637265141,-450.346988750259,178.63441994905028,0.9940971880037623,-0.10849316675753388,-3.317944652869599e-25,-6.278347556939362e-25,-1.4666666492437612,450.02545038093854,-96.90059282895092,0.9954254235601232,0.09554168854953274,-4.314476461840678e-24,9.296067472349679e-25,-1.4666666492437612,-450.02545038093854,-96.90059282895093,0.9954254235601232,-0.09554168854953271,6.38855065703019e-24,3.893779661835001e-24,0.08555826825522601,866.5278587482538,107.62738301743133,0.9998775515365166,0.01513430039065387,-0.0006071232583522359,0.003932433008135946,0.08555826825522,-866.5278587482538,107.62738301743133,0.9998775515365167,-0.01513430039065389,-0.0006071232583522446,-0.003932433008135989,-159.99999948165672,543.3591345252711,455.1234219758951,0.9999900385372328,-0.00446335823070433,7.647199802163616e-07,-9.931534664784015e-06,-159.99999948165672,-543.3591345252711,455.1234219758951,0.9999900385372329,0.004463358230732299,-7.675222533491659e-07,-9.931305949860353e-06,-159.9999986176627,565.6266418874519,148.6310330311619,0.9999772949032854,-0.004463301343651193,0.00038828819370564384,-0.005033495579644476,-159.99999861766267,-565.6266418874517,148.6310330311651,0.9999772949046376,0.004463301357851369,-0.00038829097546994425,-0.005033495085534211,279.06235943566253,513.4106907700652,182.92626540389938,0.9942400700189024,0.10701987800013198,0.005759681747871957,0.0004914454002551115,279.06235943566253,-513.4106907700652,182.92626540389938,0.9942400700189024,-0.10701987800013198,0.005759681747871954,-0.0004914454002551372,-0.8788834455216173,944.4970587997113,109.65402535471367,0.9998775515365166,0.015134300390653872,-0.0006071232583523359,0.003932433008135945,-0.8788834455216303,-944.4970587997113,109.65402535471367,0.9998775515365167,-0.015134300390653891,-0.0006071232583523359,-0.003932433008135988,525.0,8.55748916734775e-16,131.0,1.0,2.1460945085253586e-25,-8.576913760501591e-26,-5.080429755811775e-25,609.0,275.0,131.0,1.0,2.14609450817965e-25,-8.576913737024064e-26,2.445637657189287e-19,609.0,-275.0,131.0,1.0,2.146094508525359e-25,-8.57691376050159e-26,-6.419313351401534e-18
27,-7.029041616541024e-22,2.0655240165029777e-23,7.898191196182551e-23,1.0,-4.573048900366796e-25,-4.2684661380497244e-27,2.3088567355895775e-25,2.1666666300461874,450.40682318370347,178.39146760440218,0.9941811656271575,0.10772090331254848,2.629641964863187e-24,-1.9741180715888224e-24,2.1666666300461874,-450.40682318370347,178.39146760440218,0.9941811656271575,-0.10772090331254844,-1.3217835070745412e-24,-2.9830020919983026e-25,-1.4666666449608605,450.0607117103603,-97.14771392906133,0.9954900410753272,0.0948660282737363,-6.737133695426458e-24,3.990932487802337e-24,-1.4666666449608605,-450.06071171036035,-97.14771392906134,0.9954900410753272,-0.09486602827373623,-3.002983106087476e-24,7.16326602047819e-26,0.09019528593819329,866.6710582816364,106.87299455995694,0.9998795345817688,0.015010628055756639,-0.0006020629111614184,0.003902829479194148,0.09019528593818875,-866.6710582816365,106.87299455995692,0.9998795345817688,-0.015010628055756741,-0.0006020629111614235,-0.003902829479194175,-159.9999993546477,543.3830357904669,455.1251600816951,0.9999903263741051,-0.004398365865347318,7.428540251954643e-07,-9.644385475544635e-06,-159.9999993546477,-543.3830357904669,455.1251600816951,0.999990326374105,0.0043983658653811274,-7.463429346243295e-07,-9.644100718195346e-06,-159.99999827744617,565.7215786112835,148.20705498990446,0.9999779594211711,-0.004398311461750079,0.0003828271415887568,-0.004958504545663877,-159.9999982774462,-565.7215786112829,148.20705498991282,0.9999779594228304,0.004398311479166189,-0.0003828306051220315,-0.004958503932789889,279.0619211339475,513.4897673098642,182.5618566637533,0.9943220275833674,0.10626016413809179,0.005677734468654544,0.0004791500276470793,279.0619211339475,-513.4897673098642,182.56185666375328,0.9943220275833674,-0.10626016413809175,0.005677734468654536,-0.000479150027647089,-0.8696094057516041,944.6408142221773,108.88035860690259,0.9998795345817688,0.015010628055756637,-0.0006020629111614317,0.0039028294791941475,-0.8696094057516129,-944.6408142221773,108.88035860690259,0.9998795345817688,-0.01501062805575674,-0.000602062911161429,-0.003902829479194175,525.0,8.688341040718253e-16,131.0,1.0,3.232404618304171e-26,2.947557307866612e-26,7.506766300750065e-25,609.0,275.0,131.0,1.0,3.232404617705214e-26,2.947557331345225e-26,2.3988658674316634e-19,609.0,-275.0,131.0,1.0,3.232404618304171e-26,2.947557307866612e-26,-6.407060078811232e-18
28,-8.415812806982799e-22,-8.200176840811565e-22,2.083402460721107e-22,1.0,-6.138897783381197e-26,-8.705367767184208e-27,-8.773694071038161e-26,2.166666634007122,450.49977867282024,178.01076812468426,0.9943114898545651,0.10651124855882264,1.1536264482002115e-24,1.1172233009827202e-25,2.1666666340071217,-450.4997786728202,178.01076812468426,0.994311489854565,-0.10651124855882257,1.0177893357414447e-24,5.150386402530431e-25,-1.4666666472902847,450.1152738470092,-97.53491443924459,0.9955903429489311,0.09380754668820801,-3.558005022369557e-24,7.824893772526586e-25,-1.4666666472902847,-450.1152738470092,-97.53491443924459,0.9955903429489311,-0.093807546688208,-1.7838599235702058e-24,2.0668469653468772e-24,0.09744872726752636,866.8931933192084,105.6910248058926,0.9998826011685117,0.014817408318762215,-0.0005941626738607588,0.0038565198123113303,0.09744872726750098,-866.8931933192083,105.69102480589257,0.9998826011685117,-0.014817408318762378,-0.0005941626738607863,-0.003856519812311492,-159.99999942447866,543.4200967314154,455.1278612284045,0.9999907646394889,-0.004297588454921147,7.102397881855034e-07,-9.207406592608491e-06,-159.99999942447866,-543.4200967314155,455.1278612284046,0.9999907646394888,0.004297588454950034,-7.133511755796129e-07,-9.207152646674414e-06,-159.99999846173424,565.8695219491511,147.54260967689208,0.9999789704285711,-0.004297537760222047,0.00037434573343750755,-0.004842290157597255,-159.9999984617342,-565.8695219491503,147.5426096769034,0.9999789704300113,0.00429753777538975,-0.00037434882241608173,-0.004842289614264471,279.06123471386525,513.6125063847473,181.99084497072735,0.9944492132883483,0.10507010337497047,0.005550567401959679,0.00046027259468054,279.0612347138653,-513.6125063847473,181.99084497072732,0.9944492132883485,-0.10507010337497041,0.005550567401959691,-0.00046027259468048954,-0.8551025255402038,944.8638078586728,107.66826908362566,0.9998826011685117,0.014817408318762217,-0.0005941626738606945,0.003856519812311331,-0.8551025255402548,-944.8638078586727,107.66826908362566,0.9998826011685117,-0.01481740831876238,-0.000594162673860729,-0.003856519812311493,525.0,8.473958335836318e-16,131.0,1.0,6.629833818658321e-26,-2.155405528018099e-25,1.9290407226497744e-25,609.0,275.0,131.0,1.0,6.62983382225796e-26,-2.1554055253708863e-25,2.216260299579577e-19,609.0,-275.0,131.0,1.0,6.629833818658321e-26,-2.1554055280180986e-25,-6.323234273398963e-18
29,2.7175019215074233e-22,1.592509021553653e-21,-1.6866201945612379e-22,1.0,7.713499197189557e-25,-1.3005065692893543e-25,-2.4603191090068444e-25,2.1666666433351143,450.6244464653166,177.49376229231663,0.9944859993750648,0.10486937722028332,-1.0327807614328558e-24,5.632453788664071e-25,2.1666666433351143,-450.6244464653166,177.49376229231666,0.9944859993750648,-0.10486937722028337,1.0862363775270458e-24,7.3845600195160705e-25,-1.466666652809752,450.18801970380053,-98.06068802269596,0.9957246937446248,0.0923705841665886,1.0399286908295085e-24,6.37517384323537e-26,-1.4666666528097523,-450.18801970380053,-98.06068802269594,0.9957246937446248,-0.09237058416658862,-4.718442566063392e-24,-3.1643310966282368e-24,0.107274741488637,867.190455522305,104.08612442301231,0.9998866857620562,0.014556118971155536,-0.0005834905280753293,0.0037937807154899634,0.10727474148862982,-867.190455522305,104.08612442301234,0.9998866857620562,-0.01455611897115537,-0.0005834905280753358,-0.003793780715490016,-159.99999958897422,543.4696635483301,455.1314855612268,0.9999913350078097,-0.0041628022480630945,6.678998357173062e-07,-8.638787290160528e-06,-159.99999958897422,-543.4696635483301,455.1314855612267,0.9999913350078097,0.0041628022480824384,-6.701219247048982e-07,-8.638605926180301e-06,-159.99999889936237,566.0688299642625,146.6401010850926,0.9999802850580325,-0.004162756243678003,0.0003629752666950226,-0.0046869833608983455,-159.99999889936234,-566.0688299642617,146.64010108510323,0.9999802850590209,0.004162756254162948,-0.00036297747299605606,-0.004686982975989261,279.06030296726715,513.7769015449902,181.21539986073648,0.994619513446517,0.10345470368142741,0.005380291662747721,0.00043538742162075965,279.06030296726715,-513.7769015449902,181.21539986073654,0.994619513446517,-0.10345470368142748,0.005380291662747757,-0.0004353874216208314,-0.8354505028107695,945.1622117909344,106.02263744159363,0.9998866857620562,0.014556118971155536,-0.0005834905280753404,0.003793780715489962,-0.8354505028107846,-945.1622117909343,106.02263744159363,0.9998866857620562,-0.014556118971155368,-0.0005834905280753364,-0.003793780715490015,525.0,8.624212499554915e-16,131.0,1.0,2.656071865818882e-25,4.2995773720648216e-26,3.423021078696694e-25,609.0,275.0,131.0,1.0,2.6560718658197886e-25,4.2995774003835366e-26,2.0618362987849183e-19,609.0,-275.0,131.0,1.0,2.656071865818882e-25,4.299577372064823e-26,-6.02474688438551e-18
30,1.2050219117365164e-22,7.82873661037021e-22,6.878811842669097e-23,1.0,7.152183328896767e-25,-2.0740988245342246e-25,7.311008650057419e-26,2.166666636531873,450.77894033811464,176.84240959784404,0.9947018016920276,0.1028022947325033,-5.602936098380009e-25,3.1083815966060686e-25,2.166666636531873,-450.77894033811464,176.84240959784404,0.9947018016920276,-0.10280229473250325,-1.307454377273777e-24,-7.3265905455082e-25,-1.4666666487489455,450.27745415491165,-98.72298772394883,0.9958909021237088,0.09056102280008534,-2.9635436709339315e-24,2.108123084512434e-24,-1.4666666487489455,-450.27745415491165,-98.72298772394882,0.9958909021237088,-0.09056102280008534,7.219017896712852e-24,2.902739281536324e-24,0.11961452256345434,867.5577469660761,102.06461143472818,0.9998917013525082,0.01422874120125385,-0.0005701371883773244,0.003714983319078763,0.11961452256345406,-867.5577469660761,102.06461143472818,0.9998917013525082,-0.014228741201253859,-0.0005701371883773256,-0.0037149833190787637,-159.99999946942378,543.5308646079096,455.1359792570528,0.9999920138453732,-0.00399637543680786,6.16476758211946e-07,-7.961766138881517e-06,-159.99999946942378,-543.5308646079096,455.13597925705267,0.9999920138453733,0.00399637543683083,-6.193451590600054e-07,-7.961532022119699e-06,-159.9999985759157,566.3172944773773,145.50280092132246,0.9999818483513978,-0.003996334804876273,0.0003488920253349203,-0.00449541689575712,-159.9999985759157,-566.3172944773761,145.50280092133897,0.9999818483526076,0.00399633481785754,-0.00034889487370938634,-0.004495416403982832,279.0591294996616,513.980266531247,180.23847147719175,0.9948301000402555,0.10142074723132918,0.005169728853377642,0.00040524583622196856,279.0591294996616,-513.980266531247,180.23847147719175,0.9948301000402555,-0.10142074723132917,0.005169728853377654,-0.000405245836221982,-0.8107709365474837,945.5309021926129,103.95009005861353,0.9998917013525082,0.01422874120125385,-0.0005701371883773321,0.0037149833190787624,-0.8107709365474843,-945.5309021926129,103.95009005861353,0.9998917013525082,-0.014228741201253859,-0.0005701371883773674,-0.003714983319078763,525.0,8.823777124225619e-16,131.0,1.0,2.698332828657501e-25,-4.711638287964528e-26,3.947975706397916e-25,609.0,275.0,131.0,1.0,2.698332828658695e-25,-4.7116382591035113e-26,2.222747002827539e-19,609.0,-275.0,131.0,1.0,2.698332828657501e-25,-4.711638287964527e-26,-6.166251372443598e-18
31,9.63851457551333e-23,-7.603260234210548e-22,-7.267080508292078e-23,1.0,-2.2372636102708626e-25,-2.294008485800346e-26,-5.88598523762568e-27,2.166666648307616,450.96093410159074,176.05918366250864,0.9949553416519262,0.10031879008885125,-4.418991959958187e-25,9.830776072807936e-26,2.166666648307616,-450.96093410159074,176.05918366250864,0.9949553416519262,-0.10031879008885125,-9.134146088117753e-25,-5.8154153968405305e-25,-1.46666665573766,450.38173569964357,-99.5192328982487,0.9960862728823011,0.08838625189389325,-2.6866089025798857e-24,2.3787626685701507e-24,-1.46666665573766,-450.38173569964357,-99.51923289824869,0.9960862728823011,-0.08838625189389326,-4.744587463210072e-24,-2.3811717514194637e-24,0.1343952046724651,867.9887850935477,99.63444924894692,0.9998975447613025,0.013837729173392651,-0.0005542138380039371,0.003620587869942756,0.13439520467246777,-867.9887850935477,99.63444924894692,0.9998975447613025,-0.01383772917339265,-0.0005542138380039352,-0.0036205878699427417,-159.99999967703133,543.6026311903406,455.1412746775826,0.9999927749919179,-0.0038012120153951656,5.5956499931392e-07,-7.20297168091904e-06,-159.99999967703135,-543.6026311903406,455.14127467758266,0.9999927749919179,0.0038012120154078217,-5.613110309591944e-07,-7.202829169963436e-06,-159.99999913071335,566.6121770618252,144.13484401121585,0.9999835986677434,-0.0038011771302433627,0.0003323185789176194,-0.004271059237500506,-159.99999913071338,-566.6121770618242,144.1348440112273,0.9999835986684324,0.003801177137750796,-0.00033232031301986495,-0.00427105894187689,279.05771955753534,514.2192894121837,179.06378307119394,0.9950774985353241,0.09897674698737603,0.00492235981908139,0.00037074638015869156,279.05771955753534,-514.2192894121837,179.06378307119394,0.9950774985353241,-0.09897674698737602,0.0049223598190814,-0.00037074638015864684,-0.7812095795100046,945.9635654852439,101.45897235150395,0.9998975447613025,0.013837729173392653,-0.0005542138380038461,0.003620587869942758,-0.7812095795099997,-945.9635654852439,101.45897235150395,0.9998975447613025,-0.01383772917339265,-0.0005542138380038569,-0.003620587869942743,525.0,8.297280818859571e-16,131.0,1.0,1.9426947816846337e-25,-2.089208495681991e-25,1.2652590615573094e-24,609.0,275.0,131.0,1.0,1.9426947836102078e-25,-2.0892084918307463e-25,2.327145457840437e-19,609.0,-275.0,131.0,1.0,1.9426947816846335e-25,-2.089208495681991e-25,-5.936803880613445e-18
32,-6.075970154181794e-22,2.8809009872927068e-22,1.6546656591503155e-22,1.0,-3.012558065138906e-25,2.0158558410922416e-26,-3.1265662079959994e-25,2.166666645138839,451.16769159825606,175.1470653434897,0.9952424356436221,0.09742938139098711,-3.49232523316799e-25,-8.367691939328187e-25,2.166666645138839,-451.16769159825606,175.1470653434897,0.9952424356436221,-0.09742938139098711,-1.1512408376550668e-25,-8.33953971158944e-25,-1.4666666538355058,450.4986993049905,-100.44631726793841,0.9963076272058153,0.08585512927600526,2.772452222817895e-24,-2.273721055612292e-24,-1.4666666538355058,-450.4986993049905,-100.44631726793843,0.9963076272058153,-0.08585512927600526,1.0898998637483871e-24,-1.9971584218748864e-25,0.1515308829497478,868.4761821350277,96.8052186426869,0.9999040948078622,0.013385974037721878,-0.0005358507370502217,0.003511136938622293,0.1515308829497484,-868.4761821350277,96.80521864268691,0.9999040948078622,-0.013385974037721857,-0.0005358507370502207,-0.003511136938622285,-159.99999962171705,543.6837149579529,455.1472915882026,0.9999935888357554,-0.003580704280698357,4.976881399678402e-07,-6.3914241574429014e-06,-159.99999962171705,-543.6837149579529,455.14729158820273,0.9999935888357553,0.0035807042807115006,-4.997332095710134e-07,-6.391257237526963e-06,-159.9999989785199,566.9502332680049,142.54121788965605,0.9999854676007286,-0.0035806751966428116,0.00031351524431725994,-0.004017939495909911,-159.9999989785199,-566.9502332680039,142.54121788967083,0.999985467601473,0.00358067520491481,-0.00031351727577352427,-0.004017939154739355,279.05607850325214,514.4900750323314,177.69582042813954,0.9953576216404442,0.09613289646238188,0.004642262617885401,0.0003329046552832107,279.05607850325214,-514.4900750323314,177.69582042813954,0.9953576216404442,-0.09613289646238188,0.004642262617885456,-0.0003329046552832875,-0.7469382210555047,946.4527779151855,98.55931517204695,0.9999040948078622,0.013385974037721876,-0.0005358507370501658,0.003511136938622293,-0.7469382210555028,-946.4527779151855,98.55931517204695,0.9999040948078622,-0.013385974037721855,-0.00053585073705019,-0.003511136938622285,525.0,8.865312497004487e-16,131.0,1.0,5.283346077376901e-26,-1.0237341218927483e-25,1.2937493446390974e-25,609.0,275.0,131.0,1.0,5.28334609425664e-26,-1.0237341173158505e-25,2.476175964159205e-19,609.0,-275.0,131.0,1.0,5.283346077376902e-26,-1.0237341218927483e-25,-6.354469389673644e-18
33,-9.700985062112465e-22,-2.1189914238115174e-21,2.942062861577057e-22,1.0,-6.343888357694367e-25,2.6561841924623206e-25,2.5288441685896387e-25,2.1666666421004703,451.3961213379181,174.10953531813792,0.995558372300073,0.09414624796020907,-8.349633140221595e-25,4.54271852760082e-25,2.1666666421004703,-451.3961213379181,174.10953531813794,0.995558372300073,-0.09414624796020903,3.1711341380909174e-25,3.434960232830776e-25,-1.4666666520059966,450.6259029117189,-101.50061968075684,0.996551379985499,0.08297793112078834,1.5450030327869672e-24,-7.045521360430067e-25,-1.4666666520059966,-450.6259029117189,-101.50061968075683,0.996551379985499,-0.08297793112078837,-5.12484491381294e-28,-2.1374832446492862e-24,0.17092384774186992,869.0115985435021,93.58808393617993,0.9999112201777711,0.012876761560758933,-0.0005151940375714431,0.0033872481604224802,0.17092384774187733,-869.0115985435021,93.58808393617993,0.9999112201777711,-0.01287676156075891,-0.000515194037571434,-0.0033872481604224356,-159.9999995689407,543.7727175473578,455.15393751665795,0.9999944262211937,-0.0033386527344577968,4.337440587403862e-07,-5.556432573982615e-06,-159.9999995689407,-543.7727175473578,455.15393751665806,0.9999944262211936,0.003338652734470834,-4.3607444536508676e-07,-5.556242364486854e-06,-159.99999883171344,567.3277665027775,140.72775494479407,0.9999873872758124,-0.0033386292293527543,0.00029278210287189655,-0.0037405566248681506,-159.99999883171344,-567.3277665027762,140.72775494481206,0.9999873872765835,0.0033386292381280052,-0.00029278441821620855,-0.00374055624269113,279.05421316328807,514.7882240391696,176.13981986182756,0.9956658686745589,0.0929010069646448,0.004334039976157548,0.00029281322124330027,279.05421316328807,-514.7882240391696,176.13981986182756,0.9956658686745589,-0.0929010069646448,0.004334039976157542,-0.0002928132212432543,-0.7081522896579713,946.9901607125488,95.26279441628824,0.9999112201777711,0.012876761560758935,-0.0005151940375714284,0.0033872481604224807,-0.7081522896579567,-946.9901607125488,95.26279441628824,0.9999112201777711,-0.012876761560758912,-0.0005151940375714212,-0.003387248160422436,525.0,6.751485989605061e-16,131.0,1.0,7.913706582828376e-26,-1.5382381584834676e-25,-8.948231484730523e-26,609.0,275.0,131.0,1.0,7.913706597271402e-26,-1.5382381555060846e-25,2.650257613117299e-19,609.0,-275.0,131.0,1.0,7.913706582828373e-26,-1.5382381584834678e-25,-6.032974306570178e-18
34,3.6534329968770613e-23,-6.3817193828214575e-22,4.987700221646231e-23,1.0,4.506877584167256e-25,8.038682622145718e-27,-4.65004393146294e-26,2.1666666392018032,451.64282305269955,172.95056421999072,0.9958979795078731,0.09048315719539121,4.752764464796264e-25,3.1959702309176575e-25,2.1666666392018032,-451.64282305269955,172.95056421999072,0.9958979795078731,-0.09048315719539121,-3.7637003765135235e-25,3.7448174192216406e-25,-1.4666666502549432,450.76066496351905,-102.67801609629923,0.9968135865818712,0.07976629874812523,-6.22994457290907e-24,2.7041000941211503e-24,-1.4666666502549432,-450.76066496351905,-102.67801609629925,0.9968135865818712,-0.07976629874812521,4.740812043984477e-25,1.2876136695893082e-24,0.19246587710454827,869.5858698190796,89.99575309768103,0.9999187805153024,0.012313726274941376,-0.0004924035351773102,0.0032496059589287797,0.19246587710454724,-869.5858698190796,89.99575309768103,0.9999187805153024,-0.012313726274941381,-0.0004924035351773118,-0.0032496059589287823,-159.99999951889862,543.8681161935374,455.1611091541869,0.9999952587678278,-0.003079196499533027,3.6986489953829223e-07,-4.726298257441083e-06,-159.99999951889862,-543.8681161935374,455.1611091541869,0.9999952587678278,0.0030791964995454317,-3.724658204662797e-07,-4.7260859642429924e-06,-159.9999986907315,567.7406705758826,138.70111862196012,0.9999892921400143,-0.003079178122525417,0.0002704518375798131,-0.0034437845349787844,-159.9999986907315,-567.740670575881,138.70111862198075,0.9999892921407842,0.003079178131542272,-0.00027045442230488057,-0.0034437841166563296,279.05213101557155,515.1088995220045,174.40175295119812,0.9959971913894808,0.08929443979149981,0.004002739034925451,0.000251603609267795,279.05213101557155,-515.1088995220045,174.40175295119812,0.9959971913894808,-0.08929443979149981,0.004002739034925464,-0.00025160360926769314,-0.665068229211194,947.5665076138314,91.58268400982486,0.9999187805153024,0.012313726274941376,-0.000492403535177224,0.0032496059589287815,-0.6650682292111958,-947.5665076138314,91.58268400982486,0.9999187805153024,-0.012313726274941381,-0.000492403535177245,-0.003249605958928783,525.0,4.745713666791899e-16,131.0,1.0,3.965999109285336e-25,-5.411674955071594e-26,-2.043629673819312e-25,609.0,275.0,131.0,1.0,3.9659991097596585e-25,-5.411674930990478e-26,2.649338770648997e-19,609.0,-275.0,131.0,1.0,3.9659991092853355e-25,-5.411674955071594e-26,-5.6314043289042164e-18
