,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,SU.rbr_uca.x,SU.rbr_uca.y,SU.rbr_uca.z,SU.rbr_uca.e0,SU.rbr_uca.e1,SU.rbr_uca.e2,SU.rbr_uca.e3,SU.rbl_uca.x,SU.rbl_uca.y,SU.rbl_uca.z,SU.rbl_uca.e0,SU.rbl_uca.e1,SU.rbl_uca.e2,SU.rbl_uca.e3,SU.rbr_lca.x,SU.rbr_lca.y,SU.rbr_lca.z,SU.rbr_lca.e0,SU.rbr_lca.e1,SU.rbr_lca.e2,SU.rbr_lca.e3,SU.rbl_lca.x,SU.rbl_lca.y,SU.rbl_lca.z,SU.rbl_lca.e0,SU.rbl_lca.e1,SU.rbl_lca.e2,SU.rbl_lca.e3,SU.rbr_upright.x,SU.rbr_upright.y,SU.rbr_upright.z,SU.rbr_upright.e0,SU.rbr_upright.e1,SU.rbr_upright.e2,SU.rbr_upright.e3,SU.rbl_upright.x,SU.rbl_upright.y,SU.rbl_upright.z,SU.rbl_upright.e0,SU.rbl_upright.e1,SU.rbl_upright.e2,SU.rbl_upright.e3,SU.rbr_pushrod.x,SU.rbr_pushrod.y,SU.rbr_pushrod.z,SU.rbr_pushrod.e0,SU.rbr_pushrod.e1,SU.rbr_pushrod.e2,SU.rbr_pushrod.e3,SU.rbl_pushrod.x,SU.rbl_pushrod.y,SU.rbl_pushrod.z,SU.rbl_pushrod.e0,SU.rbl_pushrod.e1,SU.rbl_pushrod.e2,SU.rbl_pushrod.e3,SU.rbr_rocker.x,SU.rbr_rocker.y,SU.rbr_rocker.z,SU.rbr_rocker.e0,SU.rbr_rocker.e1,SU.rbr_rocker.e2,SU.rbr_rocker.e3,SU.rbl_rocker.x,SU.rbl_rocker.y,SU.rbl_rocker.z,SU.rbl_rocker.e0,SU.rbl_rocker.e1,SU.rbl_rocker.e2,SU.rbl_rocker.e3,SU.rbr_upper_strut.x,SU.rbr_upper_strut.y,SU.rbr_upper_strut.z,SU.rbr_upper_strut.e0,SU.rbr_upper_strut.e1,SU.rbr_upper_strut.e2,SU.rbr_upper_strut.e3,SU.rbl_upper_strut.x,SU.rbl_upper_strut.y,SU.rbl_upper_strut.z,SU.rbl_upper_strut.e0,SU.rbl_upper_strut.e1,SU.rbl_upper_strut.e2,SU.rbl_upper_strut.e3,SU.rbr_lower_strut.x,SU.rbr_lower_strut.y,SU.rbr_lower_strut.z,SU.rbr_lower_strut.e0,SU.rbr_lower_strut.e1,SU.rbr_lower_strut.e2,SU.rbr_lower_strut.e3,SU.rbl_lower_strut.x,SU.rbl_lower_strut.y,SU.rbl_lower_strut.z,SU.rbl_lower_strut.e0,SU.rbl_lower_strut.e1,SU.rbl_lower_strut.e2,SU.rbl_lower_strut.e3,SU.rbr_tie_rod.x,SU.rbr_tie_rod.y,SU.rbr_tie_rod.z,SU.rbr_tie_rod.e0,SU.rbr_tie_rod.e1,SU.rbr_tie_rod.e2,SU.rbr_tie_rod.e3,SU.rbl_tie_rod.x,SU.rbl_tie_rod.y,SU.rbl_tie_rod.z,SU.rbl_tie_rod.e0,SU.rbl_tie_rod.e1,SU.rbl_tie_rod.e2,SU.rbl_tie_rod.e3,SU.rbr_hub.x,SU.rbr_hub.y,SU.rbr_hub.z,SU.rbr_hub.e0,SU.rbr_hub.e1,SU.rbr_hub.e2,SU.rbr_hub.e3,SU.rbl_hub.x,SU.rbl_hub.y,SU.rbl_hub.z,SU.rbl_hub.e0,SU.rbl_hub.e1,SU.rbl_hub.e2,SU.rbl_hub.e3
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.152000000000005,314.166,76.66166666666668,1.0,0.0,0.0,0.0,19.152000000000005,-314.166,76.66166666666668,1.0,0.0,0.0,0.0,23.818,319.7713333333333,-77.01466666666667,1.0,0.0,0.0,0.0,23.818,-319.7713333333333,-77.01466666666667,1.0,0.0,0.0,0.0,0.0,508.3333333333333,0.0,1.0,0.0,0.0,0.0,0.0,-508.3333333333333,0.0,1.0,0.0,0.0,0.0,-6.631,379.6995,223.68349999999998,1.0,0.0,0.0,0.0,-6.631,-379.6995,223.68349999999998,1.0,0.0,0.0,0.0,-6.631,296.88933333333335,346.4453333333333,1.0,0.0,0.0,0.0,-6.631,-296.88933333333335,346.4453333333333,1.0,0.0,0.0,0.0,-6.631,82.653,377.35249999999996,1.0,0.0,0.0,0.0,-6.631,-82.653,377.35249999999996,1.0,0.0,0.0,0.0,-6.631,202.65300000000002,377.53549999999996,1.0,0.0,0.0,0.0,-6.631,-202.65300000000002,377.53549999999996,1.0,0.0,0.0,0.0,121.93,341.725,-126.7125,1.0,0.0,0.0,0.0,121.93,-341.725,-126.7125,1.0,0.0,0.0,0.0,0.0,541.6666666666666,0.0,1.0,0.0,0.0,0.0,0.0,-541.6666666666666,0.0,1.0,0.0,0.0,0.0
1,1.341345450001372e-23,-2.0771576283961957e-23,-8.574588493106245e-24,1.0,1.6018223527652434e-24,-2.7768745987542824e-24,-8.735123218794422e-26,19.113762222001515,314.1462934876518,77.18066736428977,0.9999938340739922,0.0034777722486554925,-0.00042142797390413934,0.00024022613455222541,19.11376222200151,-314.1462934876518,77.18066736428977,0.9999938340739922,-0.0034777722486554964,-0.00042142797390412313,-0.0002402261345522373,23.85487959027368,319.7830546795757,-76.48572796523096,0.9999945408457424,0.00327281848708529,-0.00039659217606946996,-0.00021940447920412747,23.854879590273676,-319.7830546795757,-76.48572796523096,0.9999945408457424,-0.0032728184870852834,-0.0003965921760694776,0.0002194044792041212,-0.0033445635716746257,508.3213498254853,1.59143833109301,0.9999997072631979,0.0002929522778788845,-0.000706335845671409,1.9402312751555128e-05,-0.003344563571677674,-508.3213498254853,1.59143833109301,0.9999997072631979,-0.000292952277878884,-0.0007063358456714184,-1.9402312751540345e-05,-6.686111910401573,379.39575946019477,224.84255937013566,0.9999998752346805,0.00027646938924062183,0.00012529511365028993,0.0003964369523602571,-6.686111910401575,-379.3957594601968,224.8425593701296,0.9999998786474602,-0.0002764671504385977,0.00012792281164905579,-0.0003868753082956299,-6.631,296.44036345473927,346.7203679864438,0.9999633074214602,0.008566226021420925,-2.0158397757221817e-24,7.165377483743301e-25,-6.631,-296.44036345474404,346.7203679864409,0.9999633074214611,-0.008566226021329941,-1.6760650773813077e-24,-1.218993076262037e-24,-6.631,82.6530684414909,377.27353296582714,0.9999997833275569,-0.0006580581000711104,2.1652024395305303e-07,1.8771025241735083e-10,-6.631,-82.65306844149089,377.273532965828,0.9999997833275569,0.0006580581000638214,2.1652024393396914e-07,-1.877102524325291e-10,-6.631,201.6747875355426,377.29839452310273,0.9999997824224599,-0.0006580580994755038,4.25470731800994e-05,3.688579737636328e-08,-6.631,-201.67478753555298,377.29839452310534,0.99999978242246,0.0006580580994682149,4.254707317923349e-05,-3.68857973759352e-08,122.0223628008231,341.7599588106647,-125.84580747893281,0.9999927740877091,0.0037799481770532835,-1.0700641306125813e-05,-0.00040239474995892226,122.0223628008231,-341.7599588106647,-125.84580747893283,0.9999927740877091,-0.0037799481770532458,-1.0700641306116204e-05,0.0004023947499588983,-0.004651845266868957,541.6546700247409,1.6109675592767383,0.9803281101403122,0.0002833054846934852,0.1973751027034982,7.704224989788475e-05,-0.00465184526687102,-541.6546700247409,1.6109675592767383,0.9803281101403123,-0.00028330548469348763,0.1973751027034982,-7.704224989787015e-05
2,9.453000283035132e-24,5.836708971256493e-23,9.065001419287791e-24,1.0,2.0678723148607779e-23,-1.269316487978628e-23,6.124377455634045e-25,19.075254163319766,314.12306068001163,77.6973942507989,0.9999754381211046,0.006941477934103455,-0.0008411513959260644,0.00047948062522894697,19.075254163319762,-314.12306068001163,77.6973942507989,0.9999754381211046,-0.006941477934103469,-0.0008411513959260435,-0.0004794806252289672,23.89118860205284,319.79126959069924,-75.95896189318206,0.9999782591705967,0.006531577627389589,-0.0007914806747257313,-0.0004378664424482076,23.891188602052843,-319.79126959069924,-75.95896189318206,0.9999782591705967,-0.006531577627389603,-0.0007914806747257374,0.00043786644244821145,-0.007102837952013188,508.2988056896835,3.1762984329306656,0.9999988349422169,0.0005872853015113019,-0.001408611402857883,2.5677563307097936e-05,-0.007102837952017158,-508.2988056896835,3.176298432930665,0.9999988349422169,-0.0005872853015113088,-0.0014086114028579065,-2.5677563307095036e-05,-6.741436266184136,379.07922911473287,225.9935010819068,0.9999994803087825,0.00057684789216356,0.00024852205037081347,0.0008028828645333483,-6.741436266184139,-379.0792291144805,225.99350108264372,0.9999995072969431,-0.0005768301778049776,0.00025891398973853504,-0.0007651131713792916,-6.631,295.98805040599177,346.98691795439214,0.9998536568196185,0.017107348226512654,-1.2770170999918015e-23,7.489716571059634e-25,-6.631,-295.9880504054024,346.9869179547392,0.9998536568195197,-0.017107348237639947,-1.3343954665725176e-23,1.0220456669281816e-24,-6.631,82.65302768541997,377.18995302584534,0.9999990824258694,-0.0013545565625080217,9.174134106001185e-07,1.5636563202420138e-10,-6.631,-82.65302768541996,377.1899530257359,0.9999990824258692,0.0013545565634199305,9.174134118519371e-07,-1.563656314234432e-10,-6.631,200.70501368340146,377.0501658170448,0.9999990678941943,-0.001354556542824028,0.00017047510911988488,2.9056091699332442e-08,-6.631,-200.7050136821382,377.0501658167215,0.9999990678941942,0.001354556543735937,0.00017047510934219815,-2.9056091581759422e-08,122.11320191810557,341.78817834212623,-124.9828173484917,0.9999712339239363,0.007542661079851016,-7.110789051286875e-06,-0.0007986324739663406,122.11320191810557,-341.78817834212623,-124.98281734849168,0.9999712339239363,-0.0075426610798510286,-7.110789051274018e-06,0.0007986324739663417,-0.008869823571934984,541.6321085974928,3.215448320773231,0.9220845196182016,0.0005312358403803219,0.3869883900411857,0.00025169807505888545,-0.008869823571938763,-541.6321085974928,3.215448320773231,0.9220845196182015,-0.0005312358403803291,0.3869883900411857,-0.0002516980750588854
3,-1.7554003727909306e-23,4.5351249257175184e-23,1.8325849031039856e-23,1.0,-1.0602708272594731e-25,5.3569842160456096e-24,2.103952163839147e-24,19.03663882406259,314.0964602918123,78.20976650823718,0.9999451062466646,0.01037727326492487,-0.0012574927091265147,0.0007168072160529705,19.03663882406258,-314.0964602918123,78.20976650823718,0.9999451062466646,-0.010377273264924877,-0.0012574927091265065,-0.0007168072160529835,23.926788586431655,319.79600991219314,-75.4364916430986,0.9999514234179578,0.009763258552230692,-0.0011830879011584007,-0.000654513125747791,23.926788586431652,-319.79600991219314,-75.4364916430986,0.9999514234179578,-0.009763258552230704,-0.0011830879011583918,0.000654513125747793,-0.01125626586834463,508.2659867633826,4.748196958735419,0.9999973973932419,0.0008818124085589278,-0.002104016662637317,1.9105425868463704e-05,-0.011256265868364162,-508.2659867633826,4.748196958735421,0.9999973973932419,-0.0008818124085588988,-0.002104016662637362,-1.910542586867055e-05,-6.796742048669003,378.75140453483704,227.1317240987695,0.999998786115771,0.0008996386776591814,0.00036922372095862886,0.0012173072884150364,-6.796742048669007,-378.7514045343298,227.13172410017208,0.999998875780369,-0.0008995797863148498,0.0003922817402581912,-0.001133608128053937,-6.631,295.5343009530261,347.2440077994991,0.9996725087621194,0.025590460273310477,5.461217285327042e-24,2.0089897271748614e-24,-6.631,-295.5343009518865,347.24400780014435,0.9996725087617488,-0.02559046029461447,5.543536619218276e-24,1.974727873972906e-24,-6.631,82.65285938343922,377.10211713358245,0.9999978230383751,-0.002086521789621884,2.176795723327508e-06,-1.2223242284120473e-09,-6.631,-82.6528593834389,377.10211713336076,0.9999978230383735,0.0020865217914687877,2.1767957271749232e-06,1.2223242346085741e-09,-6.631,199.7475654088436,376.79204403129836,0.999997749584173,-0.0020865216363577565,0.00038328065378826187,-2.1522149478902907e-07,-6.631,-199.7475654064394,376.7920440306505,0.9999977495841713,0.002086521638204661,0.0003832806544298434,2.1522149585715188e-07,122.20217549260862,341.80967628605714,-124.12700887773427,0.9999357503177406,0.011273165906500906,1.0489791629754105e-05,-0.0011870733983129428,122.20217549260863,-341.80967628605714,-124.12700887773424,0.9999357503177406,-0.01127316590650102,1.0489791629785623e-05,0.001187073398312981,-0.012653647168811785,541.5992608443692,4.8069816067544195,0.8275571313416276,0.0007179485880257425,0.5613810090631952,0.0005123554803979954,-0.012653647168845105,-541.5992608443692,4.8069816067544195,0.8275571313416276,-0.0007179485880256019,0.5613810090631952,-0.0005123554803981499
4,2.4270482308733842e-23,4.683826765091723e-24,2.319990048541683e-23,1.0,1.5804881225891e-23,-3.312325298823837e-25,-4.284006631022207e-24,18.998084536434583,314.0667066708226,78.71572320796164,0.999903323643052,0.013771421454286692,-0.001668787323121472,0.0009512570423586064,18.998084536434575,-314.0667066708226,78.71572320796164,0.999903323643052,-0.013771421454286692,-0.0016687873231214514,-0.0009512570423586205,23.96154884491243,319.79736174405406,-74.92042245480184,0.9999144708101684,0.012954956223153133,-0.0015698500542267427,-0.0008684793961135679,23.961548844912432,-319.79736174405406,-74.92042245480184,0.9999144708101684,-0.012954956223153144,-0.0015698500542267516,0.0008684793961135714,-0.01577937680337783,508.22334385280874,6.300805010740054,0.9999954176824545,0.0011753140550152317,-0.002789783514607932,1.628613293823286e-07,-0.01577937680338108,-508.22334385280874,6.300805010740054,0.9999954176824545,-0.0011753140550152296,-0.0027897835146079774,-1.6286132936129536e-07,-6.851793313348493,378.41398597124964,228.25271790053392,0.9999977680549635,0.0012429803593816153,0.0004869692096719252,0.001637523585578247,-6.8517933133485,-378.4139859704934,228.25271790251986,0.9999979764542771,-0.001242843414423783,0.0005272899828391314,-0.0014913577040371543,-6.631,295.0810855874618,347.49078302063725,0.9994224198985855,0.03398268765366808,-6.262207285565343e-25,-4.42736244435301e-24,-6.631,-295.08108558582285,347.4907830215291,0.9994224198978011,-0.03398268768401494,3.179939093957845e-25,-4.851626889329724e-24,-6.631,82.6525466518276,377.01045807108267,0.9999959375616708,-0.002850348596847935,4.062272998589136e-06,-5.383951454411329e-09,-6.631,-82.65254665182664,377.0104580707497,0.9999959375616664,0.0028503485996223686,4.0622730065083025e-06,5.383951476173606e-09,-6.631,198.80622991186812,376.52543160873796,0.9999957069104728,-0.002850347939408947,0.0006791908447395127,-9.001685848462261e-07,-6.631,-198.80622990846462,376.5254316077747,0.9999957069104678,0.002850347942183377,0.0006791908459622457,9.001685883511593e-07,122.28896224725302,341.82457350145796,-123.28182952140527,0.9998869150111998,0.014956633215059438,4.160133812577362e-05,-0.001566168804666403,122.28896224725304,-341.82457350145796,-123.28182952140529,0.9998869150111998,-0.014956633215059405,4.1601338125693694e-05,0.0015661688046664105,-0.016008825576479407,541.5565777061148,6.379158874399412,0.700459948226446,0.0008208011324878263,0.7136908998470671,0.0008412187355646413,-0.01600882557648126,-541.5565777061148,6.379158874399412,0.700459948226446,-0.0008208011324878397,0.7136908998470671,-0.0008412187355646251
5,1.6543863300084874e-23,2.0974055000541245e-23,-2.346284950074809e-24,1.0,-1.5253709739694348e-24,1.331040473896206e-23,-7.3016936168260575e-25,18.959764103287498,314.0340671368577,79.21323162812521,0.9998507582318907,0.017110344573128388,-0.0020733898975249837,0.001181892212535867,18.959764103287494,-314.0340671368577,79.21323162812521,0.9998507582318907,-0.017110344573128374,-0.002073389897524967,-0.0011818922125358864,23.99534676887032,319.7954632783528,-74.41283305372102,0.999867999582548,0.016093928170346848,-0.001950223032462785,-0.0010789110188961961,23.99534676887032,-319.7954632783528,-74.41283305372102,0.999867999582548,-0.016093928170346845,-0.0019502230324627786,0.0010789110188961972,-0.020639905265690806,508.1714854992838,7.827873701995127,0.9999929270952883,0.001466542399757679,-0.003463196419561841,-3.0485937476007922e-05,-0.02063990526569244,-508.1714854992838,7.827873701995126,0.9999929270952883,-0.0014665423997576867,-0.003463196419561871,3.0485937476001878e-05,-6.906350321571794,378.0688665765926,229.3520802175488,0.9999964072917915,0.001604657238006767,0.0006013546016680805,0.0020612088199253474,-6.906350321571795,-378.06886657559903,229.35208022003326,0.999996804814616,-0.0016043959144383833,0.0006631658097659679,-0.0018374541401770196,-6.631,294.6304287424342,347.7265117789386,0.9991070145671673,0.04225127139853475,1.320156732714441e-23,-1.3861062282048141e-24,-6.631,-294.6304287403522,347.7265117800272,0.9991070145658607,-0.042251271436737084,1.3455749377245026e-23,-2.7266424828169506e-25,-6.631,82.65207488947557,376.91548301246445,0.9999933683728315,-0.003641812154396617,6.631470979429654e-06,-1.403766056692714e-08,-6.631,-82.65207488947358,376.9154830120238,0.9999933683728228,0.003641812158068855,6.631470992780616e-06,1.4037660619612724e-08,-6.631,197.88467881979656,376.251892411289,0.999992811715869,-0.00364181012714308,0.0010551433164583685,-2.2335532752838713e-06,-6.631,-197.88467881553947,376.2518924100265,0.9999928117158589,0.003641810130815312,0.0010551433183869623,2.2335532832410602e-06,122.37326215891109,341.83308989136856,-122.45068084747238,0.9998255301482514,0.01857843120000096,8.551270461288162e-05,-0.0019344693708444063,122.37326215891109,-341.83308989136856,-122.45068084747238,0.9998255301482514,-0.01857843120000097,8.551270461290779e-05,0.0019344693708444698,-0.01894611914300982,541.5046679975496,7.9256495207415725,0.5457879332768935,0.0008217637956570738,0.8379221928114424,0.0012150640901142508,-0.01894611914301186,-541.5046679975496,7.9256495207415725,0.5457879332768935,-0.0008217637956570728,0.8379221928114423,-0.0012150640901142603
6,-2.9502526249177316e-23,8.661458540307251e-24,-7.867453592304114e-24,1.0,3.496956957672366e-24,1.4887819931560144e-24,-1.3813835822466781e-24,18.92185382411159,313.998858601193,79.70029542392807,0.9997882502592891,0.02038067516480149,-0.0024696805964855946,0.001407789373297109,18.92185382411159,-313.998858601193,79.70029542392807,0.9997882502592891,-0.020380675164801503,-0.002469680596485583,-0.0014077893732971256,24.028068059846184,319.7905019540072,-73.91576722183804,0.9998127594742977,0.01916764270173596,-0.0023226882759311575,-0.0012849678896461887,24.02806805984619,-319.7905019540072,-73.91576722183802,0.9998127594742977,-0.01916764270173594,-0.002322688275931152,0.0012849678896462015,-0.025799097290536428,508.1111686548672,9.32325935140101,0.9999899647236568,0.0017542265640887412,-0.004121602737632367,-7.200209916208346e-05,-0.02579909729053098,-508.1111686548672,9.323259351401008,0.9999899647236568,-0.001754226564088746,-0.004121602737632406,7.200209916208922e-05,-6.960170793858867,377.71811792211093,230.42553388686989,0.999994692071815,0.001982114317764464,0.000712003672451554,0.0024859257141801433,-6.960170793858871,-377.7181179208966,230.42553388976802,0.9999953602757967,-0.0019816749333812942,0.0007991074925514893,-0.002171075532437519,-6.631,294.184398062674,347.9505851498916,0.9987309439995232,0.05036365790639218,1.7351720212933554e-24,-1.1183947388377253e-24,-6.631,-294.1843980602084,347.9505851511298,0.99873094399762,-0.05036365795124089,1.2977311838113893e-24,-1.0153158157607904e-24,-6.631,82.65143262514833,376.8177709158316,0.999990071342601,-0.004456089662138439,9.92852203848568e-06,-2.9101629815913677e-08,-6.631,-82.65143262514502,376.81777091528926,0.9999900713425868,0.0044560896666581366,9.92852205868279e-06,2.9101629920006267e-08,-6.631,196.98645333314977,375.9731387429649,0.9999889361754011,-0.004456084603681391,0.0015067805595079089,-4.416545573124651e-06,-6.631,-196.98645332818475,375.9731387414256,0.9999889361753839,0.004456084608201069,0.001506780562228317,4.416545587908715e-06,122.45479687307615,341.8355389786062,-121.63690472457913,0.9997525954346153,0.022124179377750474,0.0001413131799701873,-0.002290631972451076,122.45479687307615,-341.8355389786062,-121.63690472457913,0.9997525954346153,-0.02212417937775048,0.00014131317997020208,0.0022906319724510594,-0.02148102147367831,541.444289097508,9.44022637377232,0.3696215493612098,0.000708689422421886,0.9291808482682163,0.00160631725552621,-0.02148102147367249,-541.444289097508,9.44022637377232,0.36962154936120983,-0.0007086894224218929,0.9291808482682163,-0.001606317255526212
7,3.7466185192274456e-23,3.517638450317148e-23,7.014514861447876e-24,1.0,1.7375000755931262e-24,-3.830735162704664e-24,-2.1991990755388144e-25,18.88453243793509,313.96144339067297,80.17496260558954,0.9997167991885496,0.023569307469204825,-0.0028560712959022896,0.0016280432479696945,18.884532437935086,-313.96144339067297,80.17496260558954,0.9997167991885496,-0.023569307469204843,-0.0028560712959022692,-0.0016280432479697038,24.059606846894688,319.7827108507905,-73.43122552909112,0.9997496398604739,0.022163826524396794,-0.0026857585368766264,-0.0014858272265769687,24.059606846894688,-319.7827108507905,-73.43122552909112,0.9997496398604739,-0.02216382652439683,-0.002685758536876635,0.0014858272265769734,-0.03121213963633487,508.0432870232861,10.780948205945927,0.9999865769485652,0.0020370785903574876,-0.004762422594843281,-0.00012338708212244679,-0.03121213963633826,-508.0432870232861,10.780948205945926,0.9999865769485652,-0.0020370785903575154,-0.00476242259484331,0.00012338708212246107,-7.01301124362762,377.36397263414113,231.46894264567592,0.9999926189159862,0.0023724772362203623,0.000818568307816197,0.0029091462769547404,-7.0130112436276235,-377.36397263272715,231.46894264890463,0.9999936469547145,-0.0023718011217559393,0.0009342927747268764,-0.0024914766891008526,-6.631,293.74509273340203,348.1625157666708,0.9982998311045487,0.05828759573224591,-4.139911007199269e-24,-3.2402359403141745e-25,-6.631,-293.74509273061443,348.16251576801534,0.9982998311020078,-0.05828759578253522,-3.319273719839119e-24,-1.0026068992399682e-24,-6.631,82.65061233890123,376.717968640244,0.9999860192330983,-0.005287792617218342,1.3980667319702536e-05,-5.2606961120682356e-08,-6.631,-82.65061233889632,376.7179686396082,0.9999860192330773,0.00528779262251642,1.3980667347691344e-05,5.2606961300055214e-08,-6.631,196.11495058626102,375.6910162086332,0.9999839619699499,-0.005287781738685365,0.0020284610828527803,-7.632766797210923e-06,-6.631,-196.11495058073083,375.69101620684506,0.9999839619699233,0.005287781743983402,0.0020284610864116314,7.63276682134947e-06,122.53330986116212,341.8323210738777,-120.84376981919901,0.9996692923103122,0.02557980163120625,0.00020790735560767456,-0.002633424777594105,122.53330986116214,-341.8323210738777,-120.84376981919901,0.9996692923103122,-0.02557980163120625,0.0002079073556076747,0.0026334247775941393,-0.023633208195509244,541.3763353035243,10.91679076706496,0.1788886716910482,0.0004763624636583692,0.9838673179415022,0.001984437774476937,-0.023633208195511696,-541.3763353035243,10.91679076706496,0.1788886716910482,-0.0004763624636583881,0.9838673179415022,-0.0019844377744769616
8,1.2844609459721419e-23,1.5548520361029086e-23,2.0553185480919005e-23,1.0,6.727418644626802e-25,-6.232133988947589e-25,-3.0779874302143574e-25,18.84797999243446,313.92222433440224,80.63533329092355,0.9996375480743145,0.02666344814030927,-0.0032310117292506852,0.0018417701397946684,18.84797999243446,-313.92222433440224,80.63533329092354,0.9996375480743145,-0.02666344814030924,-0.0032310117292506544,-0.001841770139794674,24.089865705477397,319.7723643792305,-72.96115726067713,0.9996796556987897,0.025070511669886948,-0.003037983566021277,-0.0016806867163632689,24.089865705477397,-319.7723643792305,-72.96115726067713,0.9996796556987897,-0.025070511669886948,-0.003037983566021286,0.0016806867163632717,-0.0368287061278048,507.96885723653276,12.195080588249521,0.9999828168187704,0.0023138000925881524,-0.005383158254330237,-0.00018349991024582197,-0.03682870612780115,-507.96885723653276,12.195080588249521,0.9999828168187704,-0.0023138000925881615,-0.00538315825433023,0.000183499910245877,-7.0646283807027865,377.00880425853364,232.47832577337698,0.999990193635152,0.002772577295403647,0.0009207286490966508,0.0033282767260220812,-7.064628380702783,-377.00880425694476,232.47832577685628,0.9999916744097366,-0.002771603349717869,0.0010678873143399879,-0.0027979800358959523,-6.631,293.3146309271638,348.3619348340524,0.9978202006777119,0.06599124025925576,-1.5520485279949298e-25,2.913326102075345e-25,-6.631,-293.31463092411633,348.36193483546407,0.9978202006745245,-0.06599124031380446,-4.581912500077048e-25,-5.368704009440643e-25,-6.631,82.64961121579914,376.6167857519893,0.9999812048055794,-0.006131009974152883,1.87951487770561e-05,-8.657199915938389e-08,-6.631,-82.64961121579239,376.61678575127036,0.9999812048055506,0.006131009980144466,1.8795148813767335e-05,8.657199944106128e-08,-6.631,195.27341137019945,375.4074865056768,0.999977790287112,-0.0061309890393126286,0.002613289890918085,-1.2037027901385309e-05,-6.631,-195.27341136424144,375.407486503672,0.9999777902870741,0.0061309890453041345,0.002613289895324229,1.2037027937338649e-05,122.60856633278678,341.82391514669496,-120.07445846251193,0.9995769653580794,0.02893157852572756,0.00028403284633630256,-0.0029617305429746354,122.60856633278676,-341.82391514669496,-120.07445846251194,0.9995769653580794,-0.028931578525727534,0.0002840328463363003,0.002961730542974627,-0.025425961648823138,541.3018240201418,12.349397096951904,-0.018906878954566223,0.00012724621198922454,0.9998186654235026,0.0023175747410226423,-0.02542596164881583,-541.3018240201418,12.349397096951904,-0.0189068789545662,-0.00012724621198927942,0.9998186654235026,-0.0023175747410226527
9,3.9465106393666646e-23,5.465745533313368e-24,-3.391485267479957e-23,1.0,3.9163550881037e-26,6.716913833336981e-24,-4.0473383254038294e-25,18.81237664979415,313.88163918222693,81.0795672013588,0.999551765640023,0.0296506663237146,-0.0035929955558594495,0.0020481113910197934,18.812376649794146,-313.88163918222693,81.0795672013588,0.999551765640023,-0.029650666323714575,-0.003592995555859419,-0.002048111391019812,24.118755583756307,319.7597733335472,-72.50745257428441,0.9996039314972638,0.02787608160294542,-0.0033779556999044827,-0.0018687676051942397,24.118755583756304,-319.7597733335472,-72.50745257428441,0.9996039314972638,-0.02787608160294543,-0.003377955699904477,0.0018687676051942455,-0.04259361318183787,507.88900307021413,13.559974371077082,0.9999787433272179,0.002583089575844691,-0.005981402963664432,-0.0002510763840802522,-0.04259361318184466,-507.88900307021413,13.559974371077084,0.9999787433272179,-0.0025830895758446855,-0.005981402963664453,0.0002510763840802422,-7.114780572751962,376.65510449691936,233.44987150437882,0.9999874321033435,0.003178981736388574,0.0010181929615545595,0.0037406833197741675,-7.114780572751965,-376.6551044951833,233.44987150803294,0.9999894582811705,-0.0031776490680538064,0.0011990531418530135,-0.003089966877788944,-6.631,292.89513643959197,348.5485875095562,0.9972993950140722,0.07344326694930214,7.011772710289332e-24,-4.894262039022627e-25,-6.631,-292.89513643634655,348.54858751100033,0.9972993950102587,-0.0734432670069692,6.849430669462576e-24,-3.390633565277954e-26,-6.631,82.64843178822542,376.5149880077346,0.9999756434561384,-0.0069793623058727276,2.435657324043427e-05,-1.328523014824222e-07,-6.631,-82.64843178821666,376.5149880069443,0.9999756434561011,0.006979362312458763,2.435657328643913e-05,1.3285230189379386e-07,-6.631,194.46490935689806,375.12460826193086,0.9999703521035532,-0.006979325374706432,0.003253170807993548,-1.774433639295677e-05,-6.631,-194.46490935064233,375.1246082597451,0.9999703521035022,0.006979325381292336,0.0032531708132197443,1.7744336442889385e-05,122.68035291833915,341.8108695278043,-119.33205394365906,0.9994771012087267,0.032166198787676306,0.00036828062627446476,-0.0032745480585483814,122.68035291833914,-341.8108695278043,-119.33205394365906,0.9994771012087267,-0.03216619878767629,0.00036828062627445414,0.0032745480585483753,-0.026885580169171225,541.221879982483,13.732276763372177,-0.215979622643752,-0.0003281508041614518,0.9763945352266085,0.0025744338502493936,-0.02688558016917869,-541.221879982483,13.732276763372177,-0.21597962264375195,0.0003281508041614601,0.9763945352266085,-0.002574433850249385
