,ground.x,ground.y,ground.z,ground.e0,ground.e1,ground.e2,ground.e3,FB.rbs_crank.x,FB.rbs_crank.y,FB.rbs_crank.z,FB.rbs_crank.e0,FB.rbs_crank.e1,FB.rbs_crank.e2,FB.rbs_crank.e3,FB.rbs_rocker.x,FB.rbs_rocker.y,FB.rbs_rocker.z,FB.rbs_rocker.e0,FB.rbs_rocker.e1,FB.rbs_rocker.e2,FB.rbs_rocker.e3,FB.rbs_coupler.x,FB.rbs_coupler.y,FB.rbs_coupler.z,FB.rbs_coupler.e0,FB.rbs_coupler.e1,FB.rbs_coupler.e2,FB.rbs_coupler.e3
139,-2.8708329998564167e-22,-2.3260241358850246e-21,7.134321957187365e-22,1.0,7.44536231057895e-25,1.8667346835440092e-24,-8.884844176725674e-25,6.909751017946503e-22,-93.95514985343867,34.24077847623943,0.8192703581524406,0.5734074772662375,2.2703261904857308e-24,5.2846907194976026e-24,-657.4423667581996,-850.0,264.5249068744992,0.9903627510677192,-9.636935911449772e-25,-0.13849771120707774,8.424008597303747e-25,-457.44236675819957,-518.9551498534387,298.76568535073864,0.9915605329021786,-0.08619544259572132,-0.07199067112058444,-0.06477180804674935
140,-4.0487407259866114e-22,-6.319582413764239e-22,-7.737986710747791e-23,1.0,-5.8370393752413225e-25,-1.7066746019283922e-24,1.6112503819561074e-24,-7.158889339610996e-22,-96.88415842512818,24.76814367076544,0.7898358979685957,0.6133182770896373,-8.352173972919836e-25,-1.4599112642125057e-24,-651.8032264385802,-850.0,269.89837477336806,0.9917689417264324,1.4419988600056762e-24,-0.12804045156388147,-1.20520222207505e-25,-451.8032264385801,-521.8841584251281,294.6665184441335,0.9921144430783658,-0.09014129724205172,-0.05795253515729468,-0.06499976989890886
141,1.878941319973442e-22,6.872273932132044e-23,4.319937227982272e-22,1.0,-8.487555219840055e-25,-1.3868806378715292e-24,3.359515391492706e-25,3.115619274528151e-22,-98.8606998951609,15.052013515803928,0.7584590265433261,0.6517207682642997,-7.801124335076689e-25,1.8566577421060866e-24,-643.4597212145158,-850.0,277.4479434232647,0.9936052996042052,-3.611055623587909e-24,-0.11290924758322357,-2.13123583431703e-25,-443.45972121451575,-523.8606998951609,292.4999569390686,0.9927335569538539,-0.09336927372255002,-0.040330797832965386,-0.0643092440110961
142,3.866232233099808e-22,-3.564219795412506e-21,-1.601854041131807e-22,1.0,5.268666116109175e-24,-1.3282085130773018e-24,-9.891997165833497e-26,-2.6692987536309037e-22,-99.86534837179914,5.187907464568311,0.7252169275843536,0.6885205279504786,-1.1451081792003316e-24,-3.539928985194568e-24,-632.1577498408791,-850.0,286.971730556749,0.9956666037339145,3.665259646076365e-24,-0.09299460025481178,1.3340737957142599e-24,-432.15774984087903,-524.8653483717991,292.1596380213173,0.9932369183824588,-0.09579735231434164,-0.019155015235589868,-0.06274039371756698
143,-2.708832079545582e-22,-2.476984118442952e-21,-4.267923230213236e-21,1.0,-4.765710059797419e-24,-6.89518594116347e-25,5.282944687637746e-25,6.268228754326911e-22,-99.88821629084917,-4.727201672060161,0.6901913114311844,0.723627019323975,5.4601935236365856e-24,9.94921628210213e-25,-617.7171108423825,-850.0,298.07592413714013,0.9976581168630069,-4.140801388386202e-24,-0.06839788370283414,7.046156566115259e-25,-417.71711084238245,-524.8882162908492,293.34872246507996,0.9934039984054586,-0.09734296076682308,0.00538885563321791,-0.060363815227054606
144,-1.866054390286201e-22,9.111476705742492e-22,4.888827082071531e-22,1.0,-1.3776740128342606e-24,-1.9096875302559118e-25,-7.496100858399837e-27,1.5643088703181252e-22,-98.9290842475566,-14.595837740796291,0.65346833590574,0.75695392425126,2.259810407456903e-24,3.150355206643909e-25,-600.0871916283406,-850.0,310.18561477262773,0.9992209502450667,-1.3584679813383948e-24,-0.03946507440884325,7.054235130397364e-25,-400.0871916283406,-523.9290842475566,295.5897770318315,0.9929974295347634,-0.0979294355194105,0.0329392321583517,-0.057279409265330636
145,-2.8576880669207507e-22,-7.829182239343515e-22,3.96015408433221e-21,1.0,1.931535584397775e-24,1.7366075806118213e-25,-1.4649753764869839e-24,6.8767890311965775e-22,-96.99738145921646,-24.320982288366924,0.6151383123278563,0.7884192832352822,7.836975610578728e-24,5.886809809652357e-26,-579.3899642119361,-850.0,322.5976503957364,0.9999770304997018,-3.3664480591242245e-24,-0.006778686160374713,1.4094557123824282e-25,-379.3899642119361,-521.9973814592164,298.27666810736946,0.9917940765932436,-0.09749258627985594,0.06297274229137426,-0.0536110020892002
146,-9.452981746541672e-22,2.0117118704009356e-22,-7.403918728520468e-21,1.0,5.248254815270211e-25,-1.5082561017632418e-25,-1.3387802059493132e-24,-1.1551371802803077e-21,-94.11209847480978,-33.80702752510953,0.5752955041627298,0.8179457148007745,-9.592234220723915e-25,-6.080588724715089e-25,-555.9348071331858,-850.0,334.5659016182704,0.999582504729401,9.543777667800792e-25,0.028893605934330553,-2.4226349638805483e-24,-355.93480713318576,-519.1120984748098,300.75887409316084,0.9896161377358269,-0.0959860806874141,0.09485038133201995,-0.04949731750988949
147,-6.331928989134233e-23,-2.2028711910026627e-21,2.2122507838477727e-21,1.0,3.633841742179987e-24,1.3916721177986353e-23,-2.0872251855656588e-24,-1.5075145157402248e-21,-90.30159553710216,-42.96071389259804,0.5340378805896762,0.845460582659356,6.553775958348209e-24,-1.268059247173658e-23,-530.1986156548613,-850.0,345.39589618884276,0.9977744524824133,-2.8645676187366164e-24,0.06667952411990208,-5.531072822825939e-24,-330.1986156548614,-515.3015955371021,302.4351822962447,0.9863533213281529,-0.09338480948500782,0.1278831812002626,-0.045081045270882754
148,1.3894809035357207e-23,-1.8209245111266555e-21,-9.509974674570851e-22,1.0,-9.592396574119786e-24,-1.880961071258261e-24,-2.573448680961223e-24,-6.873423656768454e-22,-85.60334375245704,-51.69205580202524,0.491466935160343,0.87089626613975,-6.265752738032758e-24,-4.900448666618412e-25,-502.77685513911996,-850.0,354.5235161465843,0.994399168782633,-4.2535274424636685e-24,0.10568970212960468,-1.763935091440125e-24,-302.77685513911996,-510.603343752457,302.8314603445591,0.9819707728330163,-0.08968606050941641,0.16139923843353027,-0.0404982054053171
